candidate,family,instance,solver,seed,dbs_best_lb,dbs_verified_ub,dbs_gap,dbs_solver_opt,controller_best_lb,controller_verified_ub,controller_gap,controller_solver_opt,delta_lb_controller_minus_dbs,delta_ub_controller_minus_dbs,delta_gap_controller_minus_dbs,delta_opt_controller_minus_dbs
v007,BHOSLIB,frb50-23-3.clq,fast-v19,3,2,3,1,0,2,3,1,0,0,0,0,0
v007,BHOSLIB,frb56-25-1.clq,deep-v6,1,1,3,2,0,1,3,2,0,0,0,0,0
v007,BHOSLIB,frb56-25-1.clq,deep-v6,2,1,3,2,0,1,3,2,0,0,0,0,0
v007,BHOSLIB,frb56-25-1.clq,deep-v6,3,1,3,2,0,1,3,2,0,0,0,0,0
v007,BHOSLIB,frb56-25-1.clq,fast-v19,1,1,3,2,0,1,3,2,0,0,0,0,0
v007,BHOSLIB,frb56-25-1.clq,fast-v19,2,1,3,2,0,1,3,2,0,0,0,0,0
v007,BHOSLIB,frb56-25-1.clq,fast-v19,3,1,3,2,0,1,3,2,0,0,0,0,0
v007,BHOSLIB,frb56-25-4.clq,deep-v6,1,2,3,1,0,2,3,1,0,0,0,0,0
v007,BHOSLIB,frb56-25-4.clq,deep-v6,2,2,3,1,0,2,3,1,0,0,0,0,0
v007,BHOSLIB,frb56-25-4.clq,deep-v6,3,2,3,1,0,2,3,1,0,0,0,0,0
v007,BHOSLIB,frb56-25-4.clq,fast-v19,1,2,3,1,0,2,3,1,0,0,0,0,0
v007,BHOSLIB,frb56-25-4.clq,fast-v19,2,2,3,1,0,2,3,1,0,0,0,0,0
v007,BHOSLIB,frb56-25-4.clq,fast-v19,3,2,3,1,0,2,3,1,0,0,0,0,0
v007,DIMACS,C4000.5.clq,deep-v6,1,3,9,6,0,3,9,6,0,0,0,0,0
v007,DIMACS,C4000.5.clq,deep-v6,2,3,9,6,0,3,9,6,0,0,0,0,0
v007,DIMACS,C4000.5.clq,deep-v6,3,3,9,6,0,3,9,6,0,0,0,0,0
v007,DIMACS,C4000.5.clq,fast-v19,1,3,9,6,0,3,9,6,0,0,0,0,0
v007,DIMACS,C4000.5.clq,fast-v19,2,3,9,6,0,3,9,6,0,0,0,0,0
v007,DIMACS,C4000.5.clq,fast-v19,3,3,9,6,0,3,9,6,0,0,0,0,0
v007,DIMACS,DSJC500_5.clq,deep-v6,1,11,16,5,0,11,16,5,0,0,0,0,0
v007,DIMACS,DSJC500_5.clq,deep-v6,2,11,16,5,0,11,16,5,0,0,0,0,0
v007,DIMACS,DSJC500_5.clq,deep-v6,3,11,16,5,0,11,16,5,0,0,0,0,0
v007,DIMACS,DSJC500_5.clq,fast-v19,1,11,16,5,0,11,16,5,0,0,0,0,0
v007,DIMACS,DSJC500_5.clq,fast-v19,2,11,16,5,0,11,16,5,0,0,0,0,0
v007,DIMACS,DSJC500_5.clq,fast-v19,3,11,16,5,0,11,16,5,0,0,0,0,0
v007,DIMACS,gen200_p0.9_55.clq,deep-v6,1,5,6,1,0,5,6,1,0,0,0,0,0
v007,DIMACS,gen200_p0.9_55.clq,deep-v6,2,5,6,1,0,5,6,1,0,0,0,0,0
v007,DIMACS,gen200_p0.9_55.clq,deep-v6,3,5,6,1,0,5,6,1,0,0,0,0,0
v007,DIMACS,gen200_p0.9_55.clq,fast-v19,1,5,6,1,0,5,6,1,0,0,0,0,0
v007,DIMACS,gen200_p0.9_55.clq,fast-v19,2,5,6,1,0,5,6,1,0,0,0,0,0
v007,DIMACS,gen200_p0.9_55.clq,fast-v19,3,5,6,1,0,5,6,1,0,0,0,0,0
v007,DIMACS,hamming6-2.clq,deep-v6,1,5,5,0,1,5,5,0,1,0,0,0,0
v007,DIMACS,hamming6-2.clq,deep-v6,2,5,5,0,1,5,5,0,1,0,0,0,0
v007,DIMACS,hamming6-2.clq,deep-v6,3,5,5,0,1,5,5,0,1,0,0,0,0
v007,DIMACS,hamming6-2.clq,fast-v19,1,5,5,0,1,5,5,0,1,0,0,0,0
v007,DIMACS,hamming6-2.clq,fast-v19,2,5,5,0,1,5,5,0,1,0,0,0,0
v007,DIMACS,hamming6-2.clq,fast-v19,3,5,5,0,1,5,5,0,1,0,0,0,0
v007,DIMACS,p_hat300-2.clq,deep-v6,1,29,31,2,0,29,31,2,0,0,0,0,0
v007,DIMACS,p_hat300-2.clq,deep-v6,2,29,31,2,0,29,31,2,0,0,0,0,0
v007,DIMACS,p_hat300-2.clq,deep-v6,3,29,31,2,0,29,31,2,0,0,0,0,0
v007,DIMACS,p_hat300-2.clq,fast-v19,1,29,31,2,0,29,31,2,0,0,0,0,0
v007,DIMACS,p_hat300-2.clq,fast-v19,2,29,31,2,0,29,31,2,0,0,0,0,0
v007,DIMACS,p_hat300-2.clq,fast-v19,3,29,31,2,0,29,31,2,0,0,0,0,0
v007,DIMACS10,as-22july06.clq,deep-v6,1,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v007,DIMACS10,as-22july06.clq,deep-v6,2,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v007,DIMACS10,as-22july06.clq,deep-v6,3,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v007,DIMACS10,as-22july06.clq,fast-v19,1,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v007,DIMACS10,as-22july06.clq,fast-v19,2,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v007,DIMACS10,as-22july06.clq,fast-v19,3,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v007,DIMACS10,eu-2005.clq,deep-v6,1,2779061,2819520,40459,0,2778972,2819520,40548,0,-89,0,89,0
v007,DIMACS10,eu-2005.clq,deep-v6,2,2779061,2819520,40459,0,2778972,2819520,40548,0,-89,0,89,0
v007,DIMACS10,eu-2005.clq,deep-v6,3,2779061,2819520,40459,0,2778972,2819520,40548,0,-89,0,89,0
v007,DIMACS10,eu-2005.clq,fast-v19,1,2779366,2821246,41880,0,2778552,2821246,42694,0,-814,0,814,0
v007,DIMACS10,eu-2005.clq,fast-v19,2,2778552,2822346,43794,0,2778552,2821246,42694,0,0,-1100,-1100,0
v007,DIMACS10,eu-2005.clq,fast-v19,3,2779258,2821246,41988,0,2778552,2821246,42694,0,-706,0,706,0
v007,DIMACS10,in-2004.clq,deep-v6,1,7390447,7430741,40294,0,7389927,7430741,40814,0,-520,0,520,0
v007,DIMACS10,in-2004.clq,deep-v6,2,7390447,7430741,40294,0,7389927,7430741,40814,0,-520,0,520,0
v007,DIMACS10,in-2004.clq,deep-v6,3,7389927,7430741,40814,0,7389927,7430741,40814,0,0,0,0,0
v007,DIMACS10,in-2004.clq,fast-v19,1,7389603,7432198,42595,0,7389603,7432198,42595,0,0,0,0,0
v007,DIMACS10,in-2004.clq,fast-v19,2,7390383,7432198,41815,0,7390650,7430574,39924,0,267,-1624,-1891,0
v007,DIMACS10,in-2004.clq,fast-v19,3,7390650,7430574,39924,0,7390650,7431188,40538,0,0,614,614,0
v007,DIMACS10,ldoor.clq,deep-v6,1,985749,1150077,164328,0,985749,1150077,164328,0,0,0,0,0
v007,DIMACS10,ldoor.clq,deep-v6,2,985971,1150006,164035,0,985971,1150006,164035,0,0,0,0,0
v007,DIMACS10,ldoor.clq,deep-v6,3,985869,1150399,164530,0,985920,1150399,164479,0,51,0,-51,0
v007,DIMACS10,ldoor.clq,fast-v19,1,980060,1153473,173413,0,980060,1259233,279173,0,0,105760,105760,0
v007,DIMACS10,ldoor.clq,fast-v19,2,980060,1155651,175591,0,980060,1260960,280900,0,0,105309,105309,0
v007,DIMACS10,ldoor.clq,fast-v19,3,980060,1155676,175616,0,980060,1258320,278260,0,0,102644,102644,0
v007,DIMACS10,uk-2002.clq,fast-v19,2,99425773,101687786,2262013,0,99425773,101687786,2262013,0,0,0,0,0
v007,DIMACS10,uk-2002.clq,fast-v19,3,99662701,101480253,1817552,0,99662701,101480253,1817552,0,0,0,0,0
v007,SNAP,Amazon0302.clq,deep-v6,1,2271606,2466466,194860,0,2265616,2466466,200850,0,-5990,0,5990,0
v007,SNAP,Amazon0302.clq,deep-v6,2,2271321,2466466,195145,0,2265700,2466466,200766,0,-5621,0,5621,0
v007,SNAP,Amazon0302.clq,deep-v6,3,2266893,2466466,199573,0,2266893,2464962,198069,0,0,-1504,-1504,0
v007,SNAP,Amazon0302.clq,fast-v19,1,2264711,2443910,179199,0,2264711,2469365,204654,0,0,25455,25455,0
v007,SNAP,Amazon0302.clq,fast-v19,2,2264711,2443599,178888,0,2264711,2469365,204654,0,0,25766,25766,0
v007,SNAP,Amazon0302.clq,fast-v19,3,2264711,2443744,179033,0,2264711,2627344,362633,0,0,183600,183600,0
v007,SNAP,Cit-HepTh.clq,deep-v6,1,213193,214754,1561,0,213210,214718,1508,0,17,-36,-53,0
v007,SNAP,Cit-HepTh.clq,deep-v6,2,213115,214700,1585,0,213201,214673,1472,0,86,-27,-113,0
v007,SNAP,Cit-HepTh.clq,deep-v6,3,213171,214721,1550,0,213109,214724,1615,0,-62,3,65,0
v007,SNAP,Cit-HepTh.clq,fast-v19,1,213014,215262,2248,0,213014,215240,2226,0,0,-22,-22,0
v007,SNAP,Cit-HepTh.clq,fast-v19,2,213014,215277,2263,0,213014,215277,2263,0,0,0,0,0
v007,SNAP,Cit-HepTh.clq,fast-v19,3,213014,215232,2218,0,213014,215232,2218,0,0,0,0,0
v007,SNAP,Slashdot0902.clq,deep-v6,1,1142491,1143032,541,0,1142491,1143045,554,0,0,13,13,0
v007,SNAP,Slashdot0902.clq,deep-v6,2,1142491,1143048,557,0,1142491,1143036,545,0,0,-12,-12,0
v007,SNAP,Slashdot0902.clq,deep-v6,3,1142491,1143037,546,0,1142491,1143051,560,0,0,14,14,0
v007,SNAP,Slashdot0902.clq,fast-v19,1,1142449,1143119,670,0,1142449,1143119,670,0,0,0,0,0
v007,SNAP,Slashdot0902.clq,fast-v19,2,1142449,1143119,670,0,1142449,1143119,670,0,0,0,0,0
v007,SNAP,Slashdot0902.clq,fast-v19,3,1142449,1143119,670,0,1142449,1143119,670,0,0,0,0,0
v007,SNAP,Wiki-Vote.clq,deep-v6,1,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v007,SNAP,Wiki-Vote.clq,deep-v6,2,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v007,SNAP,Wiki-Vote.clq,deep-v6,3,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v007,SNAP,Wiki-Vote.clq,fast-v19,1,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v007,SNAP,Wiki-Vote.clq,fast-v19,2,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v007,SNAP,Wiki-Vote.clq,fast-v19,3,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v007,SNAP,p2p-Gnutella25.clq,deep-v6,1,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v007,SNAP,p2p-Gnutella25.clq,deep-v6,2,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v007,SNAP,p2p-Gnutella25.clq,deep-v6,3,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v007,SNAP,p2p-Gnutella25.clq,fast-v19,1,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v007,SNAP,p2p-Gnutella25.clq,fast-v19,2,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v007,SNAP,p2p-Gnutella25.clq,fast-v19,3,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v007,T1,T1_1000_1000_2.wclq,deep-v6,1,10413,10775,362,0,10409,10773,364,0,-4,-2,2,0
v007,T1,T1_1000_1000_2.wclq,deep-v6,2,10394,10774,380,0,10367,10774,407,0,-27,0,27,0
v007,T1,T1_1000_1000_2.wclq,deep-v6,3,10382,10779,397,0,10419,10772,353,0,37,-7,-44,0
v007,T1,T1_1000_1000_2.wclq,fast-v19,1,10251,10786,535,0,10251,10786,535,0,0,0,0,0
v007,T1,T1_1000_1000_2.wclq,fast-v19,2,10251,10786,535,0,10251,10783,532,0,0,-3,-3,0
v007,T1,T1_1000_1000_2.wclq,fast-v19,3,10251,10783,532,0,10251,10783,532,0,0,0,0,0
v007,T1,T1_100_100_2.wclq,deep-v6,1,1036,1039,3,0,1036,1039,3,0,0,0,0,0
v007,T1,T1_100_100_2.wclq,deep-v6,2,1035,1039,4,0,1035,1039,4,0,0,0,0,0
v007,T1,T1_100_100_2.wclq,deep-v6,3,1031,1039,8,0,1036,1039,3,0,5,0,-5,0
v007,T1,T1_100_100_2.wclq,fast-v19,1,1022,1039,17,0,1022,1039,17,0,0,0,0,0
v007,T1,T1_100_100_2.wclq,fast-v19,2,1022,1039,17,0,1022,1039,17,0,0,0,0,0
v007,T1,T1_100_100_2.wclq,fast-v19,3,1022,1039,17,0,1022,1039,17,0,0,0,0,0
v007,T1,T1_200_2000_8.wclq,deep-v6,1,217,416,199,0,218,416,198,0,1,0,-1,0
v007,T1,T1_200_2000_8.wclq,deep-v6,2,223,416,193,0,230,416,186,0,7,0,-7,0
v007,T1,T1_200_2000_8.wclq,deep-v6,3,219,416,197,0,223,416,193,0,4,0,-4,0
v007,T1,T1_200_2000_8.wclq,fast-v19,1,198,416,218,0,231,416,185,0,33,0,-33,0
v007,T1,T1_200_2000_8.wclq,fast-v19,2,205,416,211,0,233,416,183,0,28,0,-28,0
v007,T1,T1_200_2000_8.wclq,fast-v19,3,206,416,210,0,222,416,194,0,16,0,-16,0
v007,T1,T1_200_250_7.wclq,deep-v6,1,1878,1937,59,0,1885,1937,52,0,7,0,-7,0
v007,T1,T1_200_250_7.wclq,deep-v6,2,1880,1937,57,0,1885,1937,52,0,5,0,-5,0
v007,T1,T1_200_250_7.wclq,deep-v6,3,1886,1937,51,0,1885,1937,52,0,-1,0,1,0
v007,T1,T1_200_250_7.wclq,fast-v19,1,1833,1937,104,0,1833,1937,104,0,0,0,0,0
v007,T1,T1_200_250_7.wclq,fast-v19,2,1833,1937,104,0,1834,1937,103,0,1,0,-1,0
v007,T1,T1_200_250_7.wclq,fast-v19,3,1833,1937,104,0,1853,1937,84,0,20,0,-20,0
v007,T1,T1_50_1000_0.wclq,deep-v6,1,28,40,12,0,28,40,12,0,0,0,0,0
v007,T1,T1_50_1000_0.wclq,deep-v6,2,28,40,12,0,28,40,12,0,0,0,0,0
v007,T1,T1_50_1000_0.wclq,deep-v6,3,28,40,12,0,28,40,12,0,0,0,0,0
v007,T1,T1_50_1000_0.wclq,fast-v19,1,28,40,12,0,28,40,12,0,0,0,0,0
v007,T1,T1_50_1000_0.wclq,fast-v19,2,28,40,12,0,28,40,12,0,0,0,0,0
v007,T1,T1_50_1000_0.wclq,fast-v19,3,28,40,12,0,28,40,12,0,0,0,0,0
v007,T2,T2_1000_20000_9.wclq,deep-v6,1,5927,7177,1250,0,6005,7177,1172,0,78,0,-78,0
v007,T2,T2_1000_20000_9.wclq,deep-v6,2,6009,7177,1168,0,5913,7177,1264,0,-96,0,96,0
v007,T2,T2_1000_20000_9.wclq,deep-v6,3,6022,7177,1155,0,5913,7177,1264,0,-109,0,109,0
v007,T2,T2_1000_20000_9.wclq,fast-v19,1,5343,7177,1834,0,6101,7177,1076,0,758,0,-758,0
v007,T2,T2_1000_20000_9.wclq,fast-v19,2,5343,7177,1834,0,6114,7177,1063,0,771,0,-771,0
v007,T2,T2_1000_20000_9.wclq,fast-v19,3,5343,7177,1834,0,6124,7177,1053,0,781,0,-781,0
v007,T2,T2_150_2000_1.wclq,deep-v6,1,512,598,86,0,505,598,93,0,-7,0,7,0
v007,T2,T2_150_2000_1.wclq,deep-v6,2,512,598,86,0,512,598,86,0,0,0,0,0
v007,T2,T2_150_2000_1.wclq,deep-v6,3,513,598,85,0,509,598,89,0,-4,0,4,0
v007,T2,T2_150_2000_1.wclq,fast-v19,1,503,598,95,0,508,598,90,0,5,0,-5,0
v007,T2,T2_150_2000_1.wclq,fast-v19,2,503,598,95,0,508,598,90,0,5,0,-5,0
v007,T2,T2_150_2000_1.wclq,fast-v19,3,503,598,95,0,508,598,90,0,5,0,-5,0
v007,T2,T2_250_2000_3.wclq,deep-v6,1,1054,1183,129,0,1055,1183,128,0,1,0,-1,0
v007,T2,T2_250_2000_3.wclq,deep-v6,2,1057,1183,126,0,1048,1183,135,0,-9,0,9,0
v007,T2,T2_250_2000_3.wclq,deep-v6,3,1055,1183,128,0,1057,1183,126,0,2,0,-2,0
v007,T2,T2_250_2000_3.wclq,fast-v19,1,1003,1183,180,0,1003,1183,180,0,0,0,0,0
v007,T2,T2_250_2000_3.wclq,fast-v19,2,1003,1183,180,0,1003,1183,180,0,0,0,0,0
v007,T2,T2_250_2000_3.wclq,fast-v19,3,1003,1183,180,0,1003,1183,180,0,0,0,0,0
v007,T2,T2_250_250_8.wclq,deep-v6,1,306,306,0,1,306,306,0,1,0,0,0,0
v007,T2,T2_250_250_8.wclq,deep-v6,2,306,306,0,1,306,306,0,1,0,0,0,0
v007,T2,T2_250_250_8.wclq,deep-v6,3,306,306,0,1,306,306,0,1,0,0,0,0
v007,T2,T2_250_250_8.wclq,fast-v19,1,306,306,0,1,306,306,0,1,0,0,0,0
v007,T2,T2_250_250_8.wclq,fast-v19,2,306,306,0,1,306,306,0,1,0,0,0,0
v007,T2,T2_250_250_8.wclq,fast-v19,3,306,306,0,1,306,306,0,1,0,0,0,0
v007,T2,T2_50_1000_6.wclq,deep-v6,1,11,11,0,1,11,11,0,1,0,0,0,0
v007,T2,T2_50_1000_6.wclq,deep-v6,2,11,11,0,1,11,11,0,1,0,0,0,0
v007,T2,T2_50_1000_6.wclq,deep-v6,3,11,11,0,1,11,11,0,1,0,0,0,0
v007,T2,T2_50_1000_6.wclq,fast-v19,1,11,11,0,1,11,11,0,1,0,0,0,0
v007,T2,T2_50_1000_6.wclq,fast-v19,2,11,11,0,1,11,11,0,1,0,0,0,0
v007,T2,T2_50_1000_6.wclq,fast-v19,3,11,11,0,1,11,11,0,1,0,0,0,0
v007,UDG,UDG_1000_200_8.wclq,deep-v6,1,38,41,3,0,38,41,3,0,0,0,0,0
v007,UDG,UDG_1000_200_8.wclq,deep-v6,2,38,41,3,0,38,41,3,0,0,0,0,0
v007,UDG,UDG_1000_200_8.wclq,deep-v6,3,39,41,2,0,38,41,3,0,-1,0,1,0
v007,UDG,UDG_1000_200_8.wclq,fast-v19,1,38,41,3,0,38,41,3,0,0,0,0,0
v007,UDG,UDG_1000_200_8.wclq,fast-v19,2,38,41,3,0,38,41,3,0,0,0,0,0
v007,UDG,UDG_1000_200_8.wclq,fast-v19,3,38,41,3,0,38,41,3,0,0,0,0,0
v007,UDG,UDG_100_200_1.wclq,deep-v6,1,210,210,0,1,210,210,0,1,0,0,0,0
v007,UDG,UDG_100_200_1.wclq,deep-v6,2,210,210,0,1,210,210,0,1,0,0,0,0
v007,UDG,UDG_100_200_1.wclq,deep-v6,3,210,210,0,1,210,210,0,1,0,0,0,0
v007,UDG,UDG_100_200_1.wclq,fast-v19,1,210,210,0,1,210,210,0,1,0,0,0,0
v007,UDG,UDG_100_200_1.wclq,fast-v19,2,210,210,0,1,210,210,0,1,0,0,0,0
v007,UDG,UDG_100_200_1.wclq,fast-v19,3,210,210,0,1,210,210,0,1,0,0,0,0
v007,UDG,UDG_500_150_3.wclq,deep-v6,1,162,162,0,1,162,162,0,1,0,0,0,0
v007,UDG,UDG_500_150_3.wclq,deep-v6,2,162,162,0,1,162,162,0,1,0,0,0,0
v007,UDG,UDG_500_150_3.wclq,deep-v6,3,162,162,0,1,162,162,0,1,0,0,0,0
v007,UDG,UDG_500_150_3.wclq,fast-v19,1,162,162,0,1,162,162,0,1,0,0,0,0
v007,UDG,UDG_500_150_3.wclq,fast-v19,2,162,162,0,1,162,162,0,1,0,0,0,0
v007,UDG,UDG_500_150_3.wclq,fast-v19,3,162,162,0,1,162,162,0,1,0,0,0,0
v007,UDG,UDG_50_150_0.wclq,deep-v6,1,462,462,0,1,462,462,0,1,0,0,0,0
v007,UDG,UDG_50_150_0.wclq,deep-v6,2,462,462,0,1,462,462,0,1,0,0,0,0
v007,UDG,UDG_50_150_0.wclq,deep-v6,3,462,462,0,1,462,462,0,1,0,0,0,0
v007,UDG,UDG_50_150_0.wclq,fast-v19,1,462,462,0,1,462,462,0,1,0,0,0,0
v007,UDG,UDG_50_150_0.wclq,fast-v19,2,462,462,0,1,462,462,0,1,0,0,0,0
v007,UDG,UDG_50_150_0.wclq,fast-v19,3,462,462,0,1,462,462,0,1,0,0,0,0
v007,UDG,UDG_800_200_8.wclq,deep-v6,1,39,39,0,1,39,39,0,1,0,0,0,0
v007,UDG,UDG_800_200_8.wclq,deep-v6,2,39,39,0,1,39,39,0,1,0,0,0,0
v007,UDG,UDG_800_200_8.wclq,deep-v6,3,39,39,0,1,39,39,0,1,0,0,0,0
v007,UDG,UDG_800_200_8.wclq,fast-v19,1,39,39,0,1,39,39,0,1,0,0,0,0
v007,UDG,UDG_800_200_8.wclq,fast-v19,2,39,39,0,1,39,39,0,1,0,0,0,0
v007,UDG,UDG_800_200_8.wclq,fast-v19,3,39,39,0,1,39,39,0,1,0,0,0,0
