solver,dataset,seed,timestamp,instance,V,E,first_lb,best_lb,first_ub,best_ub,gap,status,gap_10s,gap_60s,gap_300s,gap_600s,gap_1800s,gap_3600s,n_rounds
dual-deep,T1,2,20260419184219,T1_800_0_9.wclq,800,799,8128,8128,9259,8630,0.061762,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_10000_0.wclq,800,10000,586,586,1758,1391,1.37372,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_10000_1.wclq,800,10000,578,578,1756,1416,1.449827,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_10000_2.wclq,800,10000,595,595,1744,1420,1.386555,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_10000_3.wclq,800,10000,577,577,1686,1375,1.383016,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_10000_4.wclq,800,10000,598,598,1762,1397,1.33612,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_10000_5.wclq,800,10000,577,577,1762,1369,1.372617,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_10000_6.wclq,800,10000,575,575,1751,1363,1.370435,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_10000_7.wclq,800,10000,587,587,1781,1410,1.402044,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_10000_8.wclq,800,10000,568,568,1789,1415,1.491197,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_10000_9.wclq,800,10000,606,606,1803,1399,1.308581,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_1000_0.wclq,800,1000,7235,7235,8212,7738,0.069523,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_1000_1.wclq,800,1000,7255,7255,8225,7718,0.063818,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_1000_2.wclq,800,1000,7359,7359,8354,7768,0.055578,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_1000_3.wclq,800,1000,7189,7189,8344,7730,0.075254,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_1000_4.wclq,800,1000,7143,7143,8018,7527,0.053759,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_1000_5.wclq,800,1000,7099,7099,8188,7529,0.060572,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_1000_6.wclq,800,1000,7313,7313,8297,7679,0.050048,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_1000_7.wclq,800,1000,7006,7006,8033,7481,0.067799,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_1000_8.wclq,800,1000,7243,7243,8174,7629,0.053293,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_1000_9.wclq,800,1000,7274,7274,8453,7782,0.069838,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_2000_0.wclq,800,2000,4090,4090,5579,4852,0.186308,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_2000_1.wclq,800,2000,4098,4098,5809,4998,0.219619,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_2000_2.wclq,800,2000,4303,4303,5762,5088,0.182431,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_2000_3.wclq,800,2000,4121,4121,5806,4977,0.207717,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_2000_4.wclq,800,2000,4125,4125,5654,4959,0.202182,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_2000_5.wclq,800,2000,4277,4277,5774,4989,0.166472,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_2000_6.wclq,800,2000,4114,4114,5790,4999,0.215119,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_2000_7.wclq,800,2000,4086,4086,5701,4897,0.198483,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_2000_8.wclq,800,2000,4245,4245,5680,4951,0.166313,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_2000_9.wclq,800,2000,4153,4153,5682,4991,0.201782,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_5000_0.wclq,800,5000,1430,1430,3078,2438,0.704895,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_5000_1.wclq,800,5000,1430,1430,3089,2488,0.73986,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_5000_2.wclq,800,5000,1380,1380,2986,2410,0.746377,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_5000_3.wclq,800,5000,1397,1397,3001,2388,0.709377,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_5000_4.wclq,800,5000,1333,1333,3009,2406,0.804951,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_5000_5.wclq,800,5000,1439,1439,3076,2432,0.690063,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_5000_6.wclq,800,5000,1435,1435,3065,2448,0.705923,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_5000_7.wclq,800,5000,1415,1415,3035,2378,0.680565,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_5000_8.wclq,800,5000,1329,1329,3039,2428,0.826938,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T1,2,20260419184219,T1_800_5000_9.wclq,800,5000,1462,1462,3136,2503,0.712038,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_10000_0.wclq,1000,10000,3632,3632,4905,4423,0.217786,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_10000_1.wclq,1000,10000,3667,3667,5120,4544,0.23916,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_10000_2.wclq,1000,10000,4093,4093,5673,5094,0.244564,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_10000_3.wclq,1000,10000,3995,3995,5441,4885,0.222778,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_10000_4.wclq,1000,10000,4203,4203,5791,5268,0.25339,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_10000_5.wclq,1000,10000,3830,3830,4973,4513,0.178329,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_10000_6.wclq,1000,10000,3831,3831,5030,4598,0.200209,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_10000_7.wclq,1000,10000,3490,3490,4937,4410,0.26361,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_10000_8.wclq,1000,10000,3768,3768,5044,4591,0.218418,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_10000_9.wclq,1000,10000,3919,3919,5298,4719,0.204134,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_1000_0.wclq,1000,1000,1200,1200,1202,1200,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_1000_1.wclq,1000,1000,1217,1217,1217,1217,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_1000_2.wclq,1000,1000,1286,1286,1286,1286,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_1000_3.wclq,1000,1000,1260,1260,1261,1261,0.000794,OK,0.000794,0.000794,0.000794,0.000794,0.000794,0.000794,175
dual-deep,T2,1,20260419184219,T2_1000_1000_4.wclq,1000,1000,1232,1232,1236,1233,0.000812,OK,0.000812,0.000812,0.000812,0.000812,0.000812,0.000812,176
dual-deep,T2,1,20260419184219,T2_1000_1000_5.wclq,1000,1000,1206,1207,1211,1207,0.0,OPT,-1,-1,-1,-1,-1,-1,19
dual-deep,T2,1,20260419184219,T2_1000_1000_6.wclq,1000,1000,1252,1254,1256,1254,0.0,OPT,0.001597,0.001597,-1,-1,-1,-1,94
dual-deep,T2,1,20260419184219,T2_1000_1000_7.wclq,1000,1000,1198,1198,1199,1198,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_1000_8.wclq,1000,1000,1253,1253,1253,1253,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_1000_9.wclq,1000,1000,1264,1266,1274,1266,0.0,OPT,0.000791,0.000791,0.000791,-1,-1,-1,120
dual-deep,T2,1,20260419184219,T2_1000_15000_0.wclq,1000,15000,4084,4084,5692,5157,0.262733,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_15000_1.wclq,1000,15000,4316,4316,6393,5710,0.322984,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_15000_2.wclq,1000,15000,4883,4883,7394,6583,0.348147,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_15000_3.wclq,1000,15000,4701,4701,6690,6055,0.288024,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_15000_4.wclq,1000,15000,4704,4704,6622,5983,0.271896,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_15000_5.wclq,1000,15000,4348,4348,6161,5544,0.275069,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_15000_6.wclq,1000,15000,4620,4620,6684,5925,0.282468,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_15000_7.wclq,1000,15000,4167,4167,6283,5648,0.355412,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_15000_8.wclq,1000,15000,4648,4648,6069,5564,0.197074,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_15000_9.wclq,1000,15000,4733,4733,7371,6395,0.351151,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_20000_0.wclq,1000,20000,4476,4476,6371,5883,0.314343,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_20000_1.wclq,1000,20000,4951,4951,7447,6804,0.374268,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_20000_2.wclq,1000,20000,5501,5501,8472,7825,0.422469,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_20000_3.wclq,1000,20000,5068,5068,7552,6788,0.339384,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_20000_4.wclq,1000,20000,5399,5399,7038,6581,0.218929,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_20000_5.wclq,1000,20000,4657,4657,6706,6097,0.309212,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_20000_6.wclq,1000,20000,4814,4814,7378,6746,0.401329,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_20000_7.wclq,1000,20000,4762,4762,7298,6436,0.351533,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_20000_8.wclq,1000,20000,4560,4560,7032,6214,0.362719,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_20000_9.wclq,1000,20000,5343,5343,7683,7177,0.343253,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_5000_0.wclq,1000,5000,2682,2682,3272,3012,0.123043,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_5000_1.wclq,1000,5000,2757,2757,3299,3055,0.108089,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_5000_2.wclq,1000,5000,3128,3128,3837,3507,0.121164,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_5000_3.wclq,1000,5000,3073,3073,3627,3318,0.079727,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_5000_4.wclq,1000,5000,2915,2915,3547,3248,0.114237,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_5000_5.wclq,1000,5000,2804,2804,3253,3022,0.077746,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_5000_6.wclq,1000,5000,2920,2920,3619,3320,0.136986,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_5000_7.wclq,1000,5000,2548,2548,3066,2850,0.118524,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_5000_8.wclq,1000,5000,2813,2813,3321,3105,0.103804,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_1000_5000_9.wclq,1000,5000,2965,2965,3604,3294,0.110961,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_100_1000_0.wclq,100,1000,533,533,557,557,0.045028,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_100_1000_1.wclq,100,1000,373,373,423,423,0.134048,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_100_1000_2.wclq,100,1000,254,254,264,264,0.03937,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_100_1000_3.wclq,100,1000,419,419,458,458,0.093079,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419184219,T2_100_1000_4.wclq,100,1000,425,425,446,446,0.049412,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_10000_0.wclq,1000,10000,3632,3632,4905,4423,0.217786,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_10000_1.wclq,1000,10000,3667,3667,5120,4544,0.23916,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_10000_2.wclq,1000,10000,4093,4093,5673,5094,0.244564,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_10000_3.wclq,1000,10000,3995,3995,5441,4885,0.222778,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_10000_4.wclq,1000,10000,4203,4203,5791,5268,0.25339,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_10000_5.wclq,1000,10000,3830,3830,4973,4513,0.178329,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_10000_6.wclq,1000,10000,3831,3831,5030,4598,0.200209,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_10000_7.wclq,1000,10000,3490,3490,4937,4410,0.26361,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_10000_8.wclq,1000,10000,3768,3768,5044,4591,0.218418,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_10000_9.wclq,1000,10000,3919,3919,5298,4719,0.204134,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_1000_0.wclq,1000,1000,1200,1200,1202,1200,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_1000_1.wclq,1000,1000,1217,1217,1217,1217,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_1000_2.wclq,1000,1000,1286,1286,1286,1286,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_1000_3.wclq,1000,1000,1260,1260,1261,1261,0.000794,OK,0.000794,0.000794,0.000794,0.000794,0.000794,0.000794,175
dual-deep,T2,2,20260419185226,T2_1000_1000_4.wclq,1000,1000,1232,1232,1236,1233,0.000812,OK,0.000812,0.000812,0.000812,0.000812,0.000812,0.000812,173
dual-deep,T2,2,20260419185226,T2_1000_1000_5.wclq,1000,1000,1206,1207,1211,1207,0.0,OPT,-1,-1,-1,-1,-1,-1,20
dual-deep,T2,2,20260419185226,T2_1000_1000_6.wclq,1000,1000,1252,1254,1256,1254,0.0,OPT,0.000798,-1,-1,-1,-1,-1,60
dual-deep,T2,2,20260419185226,T2_1000_1000_7.wclq,1000,1000,1198,1198,1199,1198,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_1000_8.wclq,1000,1000,1253,1253,1253,1253,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_1000_9.wclq,1000,1000,1264,1266,1274,1266,0.0,OPT,0.002372,0.000791,0.000791,-1,-1,-1,121
dual-deep,T2,2,20260419185226,T2_1000_15000_0.wclq,1000,15000,4084,4084,5692,5157,0.262733,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_15000_1.wclq,1000,15000,4316,4316,6393,5710,0.322984,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_15000_2.wclq,1000,15000,4883,4883,7394,6583,0.348147,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_15000_3.wclq,1000,15000,4701,4701,6690,6055,0.288024,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_15000_4.wclq,1000,15000,4704,4704,6622,5983,0.271896,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_15000_5.wclq,1000,15000,4348,4348,6161,5544,0.275069,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_15000_6.wclq,1000,15000,4620,4620,6684,5925,0.282468,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_15000_7.wclq,1000,15000,4167,4167,6283,5648,0.355412,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_15000_8.wclq,1000,15000,4648,4648,6069,5564,0.197074,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_15000_9.wclq,1000,15000,4733,4733,7371,6395,0.351151,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_20000_0.wclq,1000,20000,4476,4476,6371,5883,0.314343,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_20000_1.wclq,1000,20000,4951,4951,7447,6804,0.374268,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_20000_2.wclq,1000,20000,5501,5501,8472,7825,0.422469,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_20000_3.wclq,1000,20000,5068,5068,7552,6788,0.339384,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_20000_4.wclq,1000,20000,5399,5399,7038,6581,0.218929,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_20000_5.wclq,1000,20000,4657,4657,6706,6097,0.309212,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_20000_6.wclq,1000,20000,4814,4814,7378,6746,0.401329,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_20000_7.wclq,1000,20000,4762,4762,7298,6436,0.351533,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_20000_8.wclq,1000,20000,4560,4560,7032,6214,0.362719,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_20000_9.wclq,1000,20000,5343,5343,7683,7177,0.343253,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_5000_0.wclq,1000,5000,2682,2682,3272,3012,0.123043,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_5000_1.wclq,1000,5000,2757,2757,3299,3055,0.108089,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_5000_2.wclq,1000,5000,3128,3128,3837,3507,0.121164,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_5000_3.wclq,1000,5000,3073,3073,3627,3318,0.079727,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_5000_4.wclq,1000,5000,2915,2915,3547,3248,0.114237,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_5000_5.wclq,1000,5000,2804,2804,3253,3022,0.077746,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_5000_6.wclq,1000,5000,2920,2920,3619,3320,0.136986,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_5000_7.wclq,1000,5000,2548,2548,3066,2850,0.118524,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_5000_8.wclq,1000,5000,2813,2813,3321,3105,0.103804,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_1000_5000_9.wclq,1000,5000,2965,2965,3604,3294,0.110961,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_100_1000_0.wclq,100,1000,533,533,557,557,0.045028,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_100_1000_1.wclq,100,1000,373,373,423,423,0.134048,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_100_1000_2.wclq,100,1000,254,254,264,264,0.03937,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_100_1000_3.wclq,100,1000,419,419,458,458,0.093079,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,2,20260419185226,T2_100_1000_4.wclq,100,1000,425,425,446,446,0.049412,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_1000_5.wclq,100,1000,341,341,379,379,0.111437,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_1000_6.wclq,100,1000,343,343,384,384,0.119534,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_1000_7.wclq,100,1000,370,370,425,415,0.121622,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_1000_8.wclq,100,1000,408,408,474,474,0.161765,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_1000_9.wclq,100,1000,406,406,473,473,0.165025,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_100_0.wclq,100,100,152,152,152,152,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_100_1.wclq,100,100,104,104,104,104,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_100_2.wclq,100,100,115,115,115,115,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_100_3.wclq,100,100,141,141,141,141,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_100_4.wclq,100,100,127,127,127,127,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_100_5.wclq,100,100,105,105,105,105,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_100_6.wclq,100,100,122,122,122,122,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_100_7.wclq,100,100,126,127,127,127,0.0,OPT,0.007937,-1,-1,-1,-1,-1,140
dual-deep,T2,1,20260419185628,T2_100_100_8.wclq,100,100,122,122,122,122,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_100_9.wclq,100,100,120,120,120,120,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_2000_0.wclq,100,2000,499,499,567,567,0.136273,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_2000_1.wclq,100,2000,449,449,604,584,0.300668,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_2000_2.wclq,100,2000,241,241,302,302,0.253112,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_2000_3.wclq,100,2000,622,622,707,707,0.136656,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_2000_4.wclq,100,2000,451,451,501,501,0.110865,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_2000_5.wclq,100,2000,401,401,531,531,0.32419,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_2000_6.wclq,100,2000,275,275,349,349,0.269091,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_2000_7.wclq,100,2000,373,373,430,430,0.152815,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_2000_8.wclq,100,2000,602,602,881,881,0.463455,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_2000_9.wclq,100,2000,644,644,654,654,0.015528,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_250_0.wclq,100,250,231,231,238,238,0.030303,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_250_1.wclq,100,250,182,182,186,186,0.021978,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_250_2.wclq,100,250,203,203,203,203,0.0,OPT,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_250_3.wclq,100,250,211,211,215,215,0.018957,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_250_4.wclq,100,250,213,213,233,226,0.061033,OK,-1,-1,-1,-1,-1,-1,1
dual-deep,T2,1,20260419185628,T2_100_250_5.wclq,100,250,188,188,188,188,0.0,OPT,-1,-1,-1,-1,-1,-1,1
