candidate,controller_label,family,instance,solver,logical_seed,actual_seed,rep,mode,cutoff,alpha,exit_code,parse_ok,V,E,first_lb,best_lb,lb_gain,first_ub,verified_ub,ub_gain,absolute_gap,relative_gap,solver_certified_opt,n_rounds,raw_output
v009,tuned_bandit,T1,T1_50_1000_0.wclq,deep-v6,1,101,2,dbs_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,98,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__deep-v6__dbs_rep2__s101.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,deep-v6,2,2,1,dbs_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,89,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__deep-v6__dbs_rep1__s2.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,deep-v6,2,102,2,controller_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,91,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__deep-v6__controller_rep2__s102.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,deep-v6,2,102,2,dbs_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,87,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__deep-v6__dbs_rep2__s102.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,deep-v6,3,3,1,controller_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,108,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__deep-v6__controller_rep1__s3.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,deep-v6,1,1,1,controller_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,104,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__deep-v6__controller_rep1__s1.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,deep-v6,3,103,2,dbs_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,103,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__deep-v6__dbs_rep2__s103.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,deep-v6,3,103,2,controller_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,107,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__deep-v6__controller_rep2__s103.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,deep-v6,1,1,1,dbs_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,93,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__deep-v6__dbs_rep1__s1.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,deep-v6,3,3,1,dbs_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,92,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__deep-v6__dbs_rep1__s3.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,deep-v6,2,2,1,controller_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,93,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__deep-v6__controller_rep1__s2.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,deep-v6,1,101,2,controller_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,98,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__deep-v6__controller_rep2__s101.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,fast-v19,2,102,2,dbs_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,111,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__fast-v19__dbs_rep2__s102.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,fast-v19,2,2,1,dbs_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,110,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__fast-v19__dbs_rep1__s2.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,fast-v19,1,101,2,dbs_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,111,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__fast-v19__dbs_rep2__s101.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,fast-v19,1,1,1,controller_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,102,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__fast-v19__controller_rep1__s1.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,fast-v19,1,1,1,dbs_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,111,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__fast-v19__dbs_rep1__s1.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,fast-v19,2,102,2,controller_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,101,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__fast-v19__controller_rep2__s102.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,fast-v19,2,2,1,controller_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,101,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__fast-v19__controller_rep1__s2.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,fast-v19,1,101,2,controller_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,102,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__fast-v19__controller_rep2__s101.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,deep-v6,1,101,2,dbs_rep2,20,90,0,True,200,2000,198,218,20,461,416,45,198,0.908256880733945,0,43,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep2__s101.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,deep-v6,2,2,1,controller_rep1,20,90,0,True,200,2000,198,222,24,461,416,45,194,0.8738738738738738,0,43,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__deep-v6__controller_rep1__s2.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,deep-v6,2,102,2,controller_rep2,20,90,0,True,200,2000,198,221,23,461,416,45,195,0.8823529411764706,0,43,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__deep-v6__controller_rep2__s102.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,deep-v6,1,101,2,controller_rep2,20,90,0,True,200,2000,198,221,23,461,416,45,195,0.8823529411764706,0,42,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__deep-v6__controller_rep2__s101.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,deep-v6,1,1,1,controller_rep1,20,90,0,True,200,2000,198,215,17,461,416,45,201,0.9348837209302325,0,42,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__deep-v6__controller_rep1__s1.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,deep-v6,2,2,1,dbs_rep1,20,90,0,True,200,2000,198,222,24,461,416,45,194,0.8738738738738738,0,42,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep1__s2.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,deep-v6,1,1,1,dbs_rep1,20,90,0,True,200,2000,198,225,27,461,416,45,191,0.8488888888888889,0,38,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep1__s1.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,deep-v6,2,102,2,dbs_rep2,20,90,0,True,200,2000,198,218,20,461,416,45,198,0.908256880733945,0,42,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep2__s102.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,fast-v19,3,103,2,dbs_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,111,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__fast-v19__dbs_rep2__s103.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,deep-v6,3,3,1,dbs_rep1,20,90,0,True,200,2000,198,220,22,461,416,45,196,0.8909090909090909,0,43,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep1__s3.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,fast-v19,3,3,1,controller_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,101,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__fast-v19__controller_rep1__s3.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,deep-v6,3,3,1,controller_rep1,20,90,0,True,200,2000,198,221,23,461,416,45,195,0.8823529411764706,0,38,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__deep-v6__controller_rep1__s3.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,deep-v6,3,103,2,dbs_rep2,20,90,0,True,200,2000,198,213,15,461,416,45,203,0.9530516431924883,0,43,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep2__s103.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,deep-v6,3,103,2,controller_rep2,20,90,0,True,200,2000,198,229,31,461,416,45,187,0.8165938864628821,0,41,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__deep-v6__controller_rep2__s103.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,fast-v19,3,103,2,controller_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,101,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__fast-v19__controller_rep2__s103.out
v009,tuned_bandit,T1,T1_50_1000_0.wclq,fast-v19,3,3,1,dbs_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,111,../sumup/result/v009/raw/v009__T1__T1_50_1000_0.wclq__fast-v19__dbs_rep1__s3.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,fast-v19,1,101,2,dbs_rep2,20,90,0,True,200,2000,198,198,0,461,416,45,218,1.101010101010101,0,43,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep2__s101.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,fast-v19,1,1,1,controller_rep1,20,90,0,True,200,2000,198,228,30,461,416,45,188,0.8245614035087719,0,44,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__fast-v19__controller_rep1__s1.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,fast-v19,1,1,1,dbs_rep1,20,90,0,True,200,2000,198,198,0,461,416,45,218,1.101010101010101,0,45,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep1__s1.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,fast-v19,1,101,2,controller_rep2,20,90,0,True,200,2000,198,231,33,461,416,45,185,0.8008658008658008,0,44,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__fast-v19__controller_rep2__s101.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,fast-v19,2,102,2,controller_rep2,20,90,0,True,200,2000,198,225,27,461,416,45,191,0.8488888888888889,0,44,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__fast-v19__controller_rep2__s102.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,fast-v19,3,103,2,dbs_rep2,20,90,0,True,200,2000,198,200,2,461,416,45,216,1.08,0,44,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep2__s103.out
v009,tuned_bandit,T1,T1_100_100_2.wclq,deep-v6,1,1,1,dbs_rep1,20,90,0,True,100,100,1027,1036,9,1060,1039,21,3,0.0028957528957528956,0,96,../sumup/result/v009/raw/v009__T1__T1_100_100_2.wclq__deep-v6__dbs_rep1__s1.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,fast-v19,3,3,1,controller_rep1,20,90,0,True,200,2000,198,210,12,461,416,45,206,0.9809523809523809,0,46,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__fast-v19__controller_rep1__s3.out
v009,tuned_bandit,T1,T1_100_100_2.wclq,deep-v6,1,1,1,controller_rep1,20,90,0,True,100,100,1027,1035,8,1060,1039,21,4,0.003864734299516908,0,96,../sumup/result/v009/raw/v009__T1__T1_100_100_2.wclq__deep-v6__controller_rep1__s1.out
v009,tuned_bandit,T1,T1_100_100_2.wclq,deep-v6,1,101,2,dbs_rep2,20,90,0,True,100,100,1027,1032,5,1060,1039,21,7,0.006782945736434108,0,87,../sumup/result/v009/raw/v009__T1__T1_100_100_2.wclq__deep-v6__dbs_rep2__s101.out
v009,tuned_bandit,T1,T1_100_100_2.wclq,deep-v6,1,101,2,controller_rep2,20,90,0,True,100,100,1027,1035,8,1060,1039,21,4,0.003864734299516908,0,93,../sumup/result/v009/raw/v009__T1__T1_100_100_2.wclq__deep-v6__controller_rep2__s101.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,fast-v19,2,102,2,dbs_rep2,20,90,0,True,200,2000,198,198,0,461,416,45,218,1.101010101010101,0,44,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep2__s102.out
v009,tuned_bandit,T1,T1_100_100_2.wclq,deep-v6,2,2,1,dbs_rep1,20,90,0,True,100,100,1027,1036,9,1060,1039,21,3,0.0028957528957528956,0,97,../sumup/result/v009/raw/v009__T1__T1_100_100_2.wclq__deep-v6__dbs_rep1__s2.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,fast-v19,2,2,1,controller_rep1,20,90,0,True,200,2000,198,233,35,461,416,45,183,0.7854077253218884,0,44,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__fast-v19__controller_rep1__s2.out
v009,tuned_bandit,T1,T1_100_100_2.wclq,deep-v6,2,2,1,controller_rep1,20,90,0,True,100,100,1027,1035,8,1060,1039,21,4,0.003864734299516908,0,98,../sumup/result/v009/raw/v009__T1__T1_100_100_2.wclq__deep-v6__controller_rep1__s2.out
v009,tuned_bandit,T1,T1_100_100_2.wclq,deep-v6,2,102,2,dbs_rep2,20,90,0,True,100,100,1027,1036,9,1060,1039,21,3,0.0028957528957528956,0,98,../sumup/result/v009/raw/v009__T1__T1_100_100_2.wclq__deep-v6__dbs_rep2__s102.out
v009,tuned_bandit,T1,T1_100_100_2.wclq,deep-v6,2,102,2,controller_rep2,20,90,0,True,100,100,1027,1035,8,1060,1039,21,4,0.003864734299516908,0,101,../sumup/result/v009/raw/v009__T1__T1_100_100_2.wclq__deep-v6__controller_rep2__s102.out
v009,tuned_bandit,T1,T1_100_100_2.wclq,deep-v6,3,3,1,dbs_rep1,20,90,0,True,100,100,1027,1032,5,1060,1039,21,7,0.006782945736434108,0,88,../sumup/result/v009/raw/v009__T1__T1_100_100_2.wclq__deep-v6__dbs_rep1__s3.out
v009,tuned_bandit,T1,T1_100_100_2.wclq,deep-v6,3,3,1,controller_rep1,20,90,0,True,100,100,1027,1036,9,1060,1039,21,3,0.0028957528957528956,0,98,../sumup/result/v009/raw/v009__T1__T1_100_100_2.wclq__deep-v6__controller_rep1__s3.out
v009,tuned_bandit,T1,T1_100_100_2.wclq,deep-v6,3,103,2,dbs_rep2,20,90,0,True,100,100,1027,1036,9,1060,1039,21,3,0.0028957528957528956,0,97,../sumup/result/v009/raw/v009__T1__T1_100_100_2.wclq__deep-v6__dbs_rep2__s103.out
v009,tuned_bandit,T1,T1_200_2000_8.wclq,fast-v19,2,2,1,dbs_rep1,20,90,0,True,200,2000,198,202,4,461,416,45,214,1.0594059405940595,0,41,../sumup/result/v009/raw/v009__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep1__s2.out
