candidate,controller_label,family,instance,solver,logical_seed,actual_seed,rep,mode,cutoff,alpha,exit_code,parse_ok,V,E,first_lb,best_lb,lb_gain,first_ub,verified_ub,ub_gain,absolute_gap,relative_gap,solver_certified_opt,n_rounds,raw_output
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,deep-v6,1,1,1,controller_rep1,20,90,0,True,200,2000,198,217,19,461,416,45,199,0.9170506912442397,0,40,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__deep-v6__controller_rep1__s1.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,deep-v6,1,101,2,dbs_rep2,20,90,0,True,200,2000,198,227,29,461,416,45,189,0.8325991189427313,0,40,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep2__s101.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,deep-v6,1,1,1,dbs_rep1,20,90,0,True,200,2000,198,226,28,461,416,45,190,0.8407079646017699,0,60,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep1__s1.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,deep-v6,2,2,1,dbs_rep1,20,90,0,True,200,2000,198,213,15,461,416,45,203,0.9530516431924883,0,40,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep1__s2.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,deep-v6,2,102,2,controller_rep2,20,90,0,True,200,2000,198,221,23,461,416,45,195,0.8823529411764706,0,40,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__deep-v6__controller_rep2__s102.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,deep-v6,1,101,2,controller_rep2,20,90,0,True,200,2000,198,219,21,461,416,45,197,0.8995433789954338,0,40,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__deep-v6__controller_rep2__s101.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,deep-v6,2,2,1,controller_rep1,20,90,0,True,200,2000,198,217,19,461,416,45,199,0.9170506912442397,0,40,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__deep-v6__controller_rep1__s2.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,deep-v6,2,102,2,dbs_rep2,20,90,0,True,200,2000,198,217,19,461,416,45,199,0.9170506912442397,0,40,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep2__s102.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,deep-v6,3,3,1,dbs_rep1,20,90,0,True,200,2000,198,214,16,461,416,45,202,0.9439252336448598,0,40,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep1__s3.out
refctl,reference_online_safe_controller,T1,T1_50_1000_0.wclq,fast-v19,3,3,1,dbs_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,106,../sumup/refctl_result/refctl/raw/refctl__T1__T1_50_1000_0.wclq__fast-v19__dbs_rep1__s3.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,deep-v6,3,3,1,controller_rep1,20,90,0,True,200,2000,198,219,21,461,416,45,197,0.8995433789954338,0,40,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__deep-v6__controller_rep1__s3.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,deep-v6,3,103,2,dbs_rep2,20,90,0,True,200,2000,198,216,18,461,416,45,200,0.9259259259259259,0,40,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep2__s103.out
refctl,reference_online_safe_controller,T1,T1_50_1000_0.wclq,fast-v19,3,3,1,controller_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,96,../sumup/refctl_result/refctl/raw/refctl__T1__T1_50_1000_0.wclq__fast-v19__controller_rep1__s3.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,deep-v6,3,103,2,controller_rep2,20,90,0,True,200,2000,198,212,14,461,416,45,204,0.9622641509433962,0,40,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__deep-v6__controller_rep2__s103.out
refctl,reference_online_safe_controller,T1,T1_50_1000_0.wclq,fast-v19,3,103,2,controller_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,96,../sumup/refctl_result/refctl/raw/refctl__T1__T1_50_1000_0.wclq__fast-v19__controller_rep2__s103.out
refctl,reference_online_safe_controller,T1,T1_50_1000_0.wclq,fast-v19,3,103,2,dbs_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,106,../sumup/refctl_result/refctl/raw/refctl__T1__T1_50_1000_0.wclq__fast-v19__dbs_rep2__s103.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,fast-v19,1,1,1,dbs_rep1,20,90,0,True,200,2000,198,207,9,461,416,45,209,1.0096618357487923,0,36,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep1__s1.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,fast-v19,1,1,1,controller_rep1,20,90,0,True,200,2000,198,228,30,461,416,45,188,0.8245614035087719,0,39,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__fast-v19__controller_rep1__s1.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,fast-v19,1,101,2,controller_rep2,20,90,0,True,200,2000,198,231,33,461,416,45,185,0.8008658008658008,0,40,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__fast-v19__controller_rep2__s101.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,fast-v19,1,101,2,dbs_rep2,20,90,0,True,200,2000,198,206,8,461,416,45,210,1.0194174757281553,0,37,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep2__s101.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,fast-v19,2,102,2,controller_rep2,20,90,0,True,200,2000,198,225,27,461,416,45,191,0.8488888888888889,0,41,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__fast-v19__controller_rep2__s102.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,fast-v19,3,3,1,dbs_rep1,20,90,0,True,200,2000,198,206,8,461,416,45,210,1.0194174757281553,0,40,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep1__s3.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,fast-v19,2,102,2,dbs_rep2,20,90,0,True,200,2000,198,204,6,461,416,45,212,1.0392156862745099,0,40,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep2__s102.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,fast-v19,2,2,1,controller_rep1,20,90,0,True,200,2000,198,233,35,461,416,45,183,0.7854077253218884,0,38,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__fast-v19__controller_rep1__s2.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,fast-v19,2,2,1,dbs_rep1,20,90,0,True,200,2000,198,207,9,461,416,45,209,1.0096618357487923,0,38,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep1__s2.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,fast-v19,3,103,2,dbs_rep2,20,90,0,True,200,2000,198,202,4,461,416,45,214,1.0594059405940595,0,41,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep2__s103.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,deep-v6,1,1,1,dbs_rep1,20,90,0,True,100,100,1027,1032,5,1060,1039,21,7,0.006782945736434108,0,92,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__deep-v6__dbs_rep1__s1.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,deep-v6,1,101,2,dbs_rep2,20,90,0,True,100,100,1027,1036,9,1060,1039,21,3,0.0028957528957528956,0,91,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__deep-v6__dbs_rep2__s101.out
refctl,reference_online_safe_controller,T1,T1_100_100_2.wclq,deep-v6,1,1,1,controller_rep1,20,90,0,True,100,100,1027,1036,9,1060,1039,21,3,0.0028957528957528956,0,93,../sumup/refctl_result/refctl/raw/refctl__T1__T1_100_100_2.wclq__deep-v6__controller_rep1__s1.out
refctl,reference_online_safe_controller,T1,T1_200_2000_8.wclq,fast-v19,3,3,1,controller_rep1,20,90,0,True,200,2000,198,210,12,461,416,45,206,0.9809523809523809,0,40,../sumup/refctl_result/refctl/raw/refctl__T1__T1_200_2000_8.wclq__fast-v19__controller_rep1__s3.out
