candidate,controller_label,family,instance,solver,logical_seed,actual_seed,rep,mode,cutoff,alpha,exit_code,parse_ok,V,E,first_lb,best_lb,lb_gain,first_ub,verified_ub,ub_gain,absolute_gap,relative_gap,solver_certified_opt,n_rounds,raw_output
baseline,baseline_original,T1,T1_50_1000_0.wclq,deep-v6,1,101,2,dbs_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__deep-v6__dbs_rep2__s101.out
baseline,baseline_original,T1,T1_50_1000_0.wclq,deep-v6,3,3,1,dbs_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__deep-v6__dbs_rep1__s3.out
baseline,baseline_original,T1,T1_50_1000_0.wclq,fast-v19,2,2,1,dbs_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,94,../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__fast-v19__dbs_rep1__s2.out
baseline,baseline_original,T1,T1_50_1000_0.wclq,fast-v19,2,102,2,controller_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,94,../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__fast-v19__controller_rep2__s102.out
baseline,baseline_original,T1,T1_50_1000_0.wclq,fast-v19,2,102,2,dbs_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,93,../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__fast-v19__dbs_rep2__s102.out
baseline,baseline_original,T1,T1_50_1000_0.wclq,fast-v19,1,1,1,dbs_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,93,../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__fast-v19__dbs_rep1__s1.out
baseline,baseline_original,T1,T1_50_1000_0.wclq,fast-v19,1,101,2,controller_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,94,../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__fast-v19__controller_rep2__s101.out
baseline,baseline_original,T1,T1_50_1000_0.wclq,fast-v19,2,2,1,controller_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,94,../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__fast-v19__controller_rep1__s2.out
baseline,baseline_original,T1,T1_50_1000_0.wclq,fast-v19,1,1,1,controller_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,93,../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__fast-v19__controller_rep1__s1.out
baseline,baseline_original,T1,T1_50_1000_0.wclq,fast-v19,1,101,2,dbs_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,93,../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__fast-v19__dbs_rep2__s101.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,deep-v6,1,1,1,controller_rep1,20,90,0,True,200,2000,198,198,0,461,416,45,218,1.101010101010101,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__deep-v6__controller_rep1__s1.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,deep-v6,1,1,1,dbs_rep1,20,90,0,True,200,2000,198,198,0,461,416,45,218,1.101010101010101,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep1__s1.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,deep-v6,2,2,1,dbs_rep1,20,90,0,True,200,2000,198,198,0,461,416,45,218,1.101010101010101,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep1__s2.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,deep-v6,1,101,2,dbs_rep2,20,90,0,True,200,2000,198,198,0,461,416,45,218,1.101010101010101,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep2__s101.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,deep-v6,1,101,2,controller_rep2,20,90,0,True,200,2000,198,198,0,461,416,45,218,1.101010101010101,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__deep-v6__controller_rep2__s101.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,deep-v6,2,2,1,controller_rep1,20,90,0,True,200,2000,198,198,0,461,416,45,218,1.101010101010101,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__deep-v6__controller_rep1__s2.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,deep-v6,2,102,2,dbs_rep2,20,90,0,True,200,2000,198,198,0,461,416,45,218,1.101010101010101,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep2__s102.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,deep-v6,2,102,2,controller_rep2,20,90,0,True,200,2000,198,198,0,461,416,45,218,1.101010101010101,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__deep-v6__controller_rep2__s102.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,deep-v6,3,3,1,dbs_rep1,20,90,0,True,200,2000,198,198,0,461,416,45,218,1.101010101010101,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep1__s3.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,deep-v6,3,3,1,controller_rep1,20,90,0,True,200,2000,198,198,0,461,416,45,218,1.101010101010101,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__deep-v6__controller_rep1__s3.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,deep-v6,3,103,2,controller_rep2,20,90,0,True,200,2000,198,198,0,461,416,45,218,1.101010101010101,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__deep-v6__controller_rep2__s103.out
baseline,baseline_original,T1,T1_50_1000_0.wclq,fast-v19,3,103,2,controller_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,94,../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__fast-v19__controller_rep2__s103.out
baseline,baseline_original,T1,T1_50_1000_0.wclq,fast-v19,3,3,1,controller_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,94,../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__fast-v19__controller_rep1__s3.out
baseline,baseline_original,T1,T1_50_1000_0.wclq,fast-v19,3,3,1,dbs_rep1,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,94,../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__fast-v19__dbs_rep1__s3.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,deep-v6,3,103,2,dbs_rep2,20,90,0,True,200,2000,198,198,0,461,416,45,218,1.101010101010101,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__deep-v6__dbs_rep2__s103.out
baseline,baseline_original,T1,T1_50_1000_0.wclq,fast-v19,3,103,2,dbs_rep2,20,90,0,True,50,1000,28,28,0,40,40,0,12,0.42857142857142855,0,94,../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__fast-v19__dbs_rep2__s103.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,fast-v19,1,1,1,dbs_rep1,20,90,0,True,200,2000,198,225,27,461,416,45,191,0.8488888888888889,0,42,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep1__s1.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,fast-v19,1,101,2,dbs_rep2,20,90,0,True,200,2000,198,218,20,461,416,45,198,0.908256880733945,0,42,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep2__s101.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,fast-v19,1,101,2,controller_rep2,20,90,0,True,200,2000,198,220,22,461,416,45,196,0.8909090909090909,0,42,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__controller_rep2__s101.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,fast-v19,1,1,1,controller_rep1,20,90,0,True,200,2000,198,218,20,461,416,45,198,0.908256880733945,0,42,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__controller_rep1__s1.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,fast-v19,2,2,1,dbs_rep1,20,90,0,True,200,2000,198,218,20,461,416,45,198,0.908256880733945,0,42,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep1__s2.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,fast-v19,2,102,2,dbs_rep2,20,90,0,True,200,2000,198,218,20,461,416,45,198,0.908256880733945,0,42,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep2__s102.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,fast-v19,3,3,1,dbs_rep1,20,90,0,True,200,2000,198,215,17,461,416,45,201,0.9348837209302325,0,43,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep1__s3.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,fast-v19,2,2,1,controller_rep1,20,90,0,True,200,2000,198,220,22,461,416,45,196,0.8909090909090909,0,42,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__controller_rep1__s2.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,fast-v19,2,102,2,controller_rep2,20,90,0,True,200,2000,198,217,19,461,416,45,199,0.9170506912442397,0,44,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__controller_rep2__s102.out
baseline,baseline_original,T1,T1_100_100_2.wclq,deep-v6,1,101,2,controller_rep2,20,90,0,True,100,100,1027,1027,0,1060,1039,21,12,0.011684518013631937,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__controller_rep2__s101.out
baseline,baseline_original,T1,T1_100_100_2.wclq,deep-v6,2,2,1,dbs_rep1,20,90,0,True,100,100,1027,1027,0,1060,1039,21,12,0.011684518013631937,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__dbs_rep1__s2.out
baseline,baseline_original,T1,T1_100_100_2.wclq,deep-v6,1,1,1,controller_rep1,20,90,0,True,100,100,1027,1027,0,1060,1039,21,12,0.011684518013631937,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__controller_rep1__s1.out
baseline,baseline_original,T1,T1_100_100_2.wclq,deep-v6,1,1,1,dbs_rep1,20,90,0,True,100,100,1027,1027,0,1060,1039,21,12,0.011684518013631937,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__dbs_rep1__s1.out
baseline,baseline_original,T1,T1_100_100_2.wclq,deep-v6,1,101,2,dbs_rep2,20,90,0,True,100,100,1027,1027,0,1060,1039,21,12,0.011684518013631937,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__dbs_rep2__s101.out
baseline,baseline_original,T1,T1_100_100_2.wclq,deep-v6,2,102,2,dbs_rep2,20,90,0,True,100,100,1027,1027,0,1060,1039,21,12,0.011684518013631937,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__dbs_rep2__s102.out
baseline,baseline_original,T1,T1_100_100_2.wclq,deep-v6,2,2,1,controller_rep1,20,90,0,True,100,100,1027,1027,0,1060,1039,21,12,0.011684518013631937,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__controller_rep1__s2.out
baseline,baseline_original,T1,T1_100_100_2.wclq,deep-v6,2,102,2,controller_rep2,20,90,0,True,100,100,1027,1027,0,1060,1039,21,12,0.011684518013631937,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__controller_rep2__s102.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,fast-v19,3,103,2,dbs_rep2,20,90,0,True,200,2000,198,218,20,461,416,45,198,0.908256880733945,0,42,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__dbs_rep2__s103.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,fast-v19,3,103,2,controller_rep2,20,90,0,True,200,2000,198,220,22,461,416,45,196,0.8909090909090909,0,43,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__controller_rep2__s103.out
baseline,baseline_original,T1,T1_200_2000_8.wclq,fast-v19,3,3,1,controller_rep1,20,90,0,True,200,2000,198,220,22,461,416,45,196,0.8909090909090909,0,43,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_2000_8.wclq__fast-v19__controller_rep1__s3.out
baseline,baseline_original,T1,T1_100_100_2.wclq,deep-v6,3,3,1,dbs_rep1,20,90,0,True,100,100,1027,1027,0,1060,1039,21,12,0.011684518013631937,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__dbs_rep1__s3.out
baseline,baseline_original,T1,T1_100_100_2.wclq,deep-v6,3,3,1,controller_rep1,20,90,0,True,100,100,1027,1027,0,1060,1039,21,12,0.011684518013631937,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__controller_rep1__s3.out
baseline,baseline_original,T1,T1_100_100_2.wclq,deep-v6,3,103,2,dbs_rep2,20,90,0,True,100,100,1027,1027,0,1060,1039,21,12,0.011684518013631937,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__dbs_rep2__s103.out
baseline,baseline_original,T1,T1_100_100_2.wclq,deep-v6,3,103,2,controller_rep2,20,90,0,True,100,100,1027,1027,0,1060,1039,21,12,0.011684518013631937,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__deep-v6__controller_rep2__s103.out
baseline,baseline_original,T1,T1_200_250_7.wclq,deep-v6,1,1,1,dbs_rep1,20,90,0,True,200,250,1848,1848,0,2016,1937,79,89,0.04816017316017316,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__dbs_rep1__s1.out
baseline,baseline_original,T1,T1_200_250_7.wclq,deep-v6,1,101,2,dbs_rep2,20,90,0,True,200,250,1848,1848,0,2016,1937,79,89,0.04816017316017316,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__dbs_rep2__s101.out
baseline,baseline_original,T1,T1_200_250_7.wclq,deep-v6,1,1,1,controller_rep1,20,90,0,True,200,250,1848,1848,0,2016,1937,79,89,0.04816017316017316,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__controller_rep1__s1.out
baseline,baseline_original,T1,T1_200_250_7.wclq,deep-v6,1,101,2,controller_rep2,20,90,0,True,200,250,1848,1848,0,2016,1937,79,89,0.04816017316017316,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__controller_rep2__s101.out
baseline,baseline_original,T1,T1_200_250_7.wclq,deep-v6,2,2,1,dbs_rep1,20,90,0,True,200,250,1848,1848,0,2016,1937,79,89,0.04816017316017316,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__dbs_rep1__s2.out
baseline,baseline_original,T1,T1_200_250_7.wclq,deep-v6,2,2,1,controller_rep1,20,90,0,True,200,250,1848,1848,0,2016,1937,79,89,0.04816017316017316,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__controller_rep1__s2.out
baseline,baseline_original,T1,T1_100_100_2.wclq,fast-v19,1,1,1,controller_rep1,20,90,0,True,100,100,1022,1036,14,1059,1039,20,3,0.0028957528957528956,0,90,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__controller_rep1__s1.out
baseline,baseline_original,T1,T1_100_100_2.wclq,fast-v19,3,103,2,dbs_rep2,20,90,0,True,100,100,1022,1036,14,1059,1039,20,3,0.0028957528957528956,0,93,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__dbs_rep2__s103.out
baseline,baseline_original,T1,T1_100_100_2.wclq,fast-v19,3,103,2,controller_rep2,20,90,0,True,100,100,1022,1036,14,1059,1039,20,3,0.0028957528957528956,0,89,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__controller_rep2__s103.out
baseline,baseline_original,T1,T1_100_100_2.wclq,fast-v19,3,3,1,controller_rep1,20,90,0,True,100,100,1022,1036,14,1059,1039,20,3,0.0028957528957528956,0,90,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__controller_rep1__s3.out
baseline,baseline_original,T1,T1_200_250_7.wclq,deep-v6,2,102,2,dbs_rep2,20,90,0,True,200,250,1848,1848,0,2016,1937,79,89,0.04816017316017316,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__dbs_rep2__s102.out
baseline,baseline_original,T1,T1_100_100_2.wclq,fast-v19,3,3,1,dbs_rep1,20,90,0,True,100,100,1022,1036,14,1059,1039,20,3,0.0028957528957528956,0,91,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__dbs_rep1__s3.out
baseline,baseline_original,T1,T1_100_100_2.wclq,fast-v19,2,2,1,controller_rep1,20,90,0,True,100,100,1022,1036,14,1059,1039,20,3,0.0028957528957528956,0,91,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__controller_rep1__s2.out
baseline,baseline_original,T1,T1_100_100_2.wclq,fast-v19,2,102,2,dbs_rep2,20,90,0,True,100,100,1022,1036,14,1059,1039,20,3,0.0028957528957528956,0,90,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__dbs_rep2__s102.out
baseline,baseline_original,T1,T1_100_100_2.wclq,fast-v19,1,101,2,dbs_rep2,20,90,0,True,100,100,1022,1036,14,1059,1039,20,3,0.0028957528957528956,0,93,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__dbs_rep2__s101.out
baseline,baseline_original,T1,T1_100_100_2.wclq,fast-v19,2,2,1,dbs_rep1,20,90,0,True,100,100,1022,1036,14,1059,1039,20,3,0.0028957528957528956,0,90,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__dbs_rep1__s2.out
baseline,baseline_original,T1,T1_100_100_2.wclq,fast-v19,1,1,1,dbs_rep1,20,90,0,True,100,100,1022,1036,14,1059,1039,20,3,0.0028957528957528956,0,91,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__dbs_rep1__s1.out
baseline,baseline_original,T1,T1_100_100_2.wclq,fast-v19,2,102,2,controller_rep2,20,90,0,True,100,100,1022,1036,14,1059,1039,20,3,0.0028957528957528956,0,91,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__controller_rep2__s102.out
baseline,baseline_original,T1,T1_100_100_2.wclq,fast-v19,1,101,2,controller_rep2,20,90,0,True,100,100,1022,1036,14,1059,1039,20,3,0.0028957528957528956,0,86,../sumup/reference_result/baseline/raw/baseline__T1__T1_100_100_2.wclq__fast-v19__controller_rep2__s101.out
baseline,baseline_original,T1,T1_200_250_7.wclq,deep-v6,2,102,2,controller_rep2,20,90,0,True,200,250,1848,1848,0,2016,1937,79,89,0.04816017316017316,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__controller_rep2__s102.out
baseline,baseline_original,T1,T1_200_250_7.wclq,deep-v6,3,3,1,dbs_rep1,20,90,0,True,200,250,1848,1848,0,2016,1937,79,89,0.04816017316017316,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__dbs_rep1__s3.out
baseline,baseline_original,T1,T1_200_250_7.wclq,deep-v6,3,103,2,dbs_rep2,20,90,0,True,200,250,1848,1848,0,2016,1937,79,89,0.04816017316017316,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__dbs_rep2__s103.out
baseline,baseline_original,T1,T1_200_250_7.wclq,deep-v6,3,3,1,controller_rep1,20,90,0,True,200,250,1848,1848,0,2016,1937,79,89,0.04816017316017316,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__controller_rep1__s3.out
baseline,baseline_original,T1,T1_200_250_7.wclq,deep-v6,3,103,2,controller_rep2,20,90,0,True,200,250,1848,1848,0,2016,1937,79,89,0.04816017316017316,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__deep-v6__controller_rep2__s103.out
baseline,baseline_original,T1,T1_200_250_7.wclq,fast-v19,1,1,1,dbs_rep1,20,90,0,True,200,250,1833,1875,42,2011,1937,74,62,0.03306666666666667,0,61,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__fast-v19__dbs_rep1__s1.out
baseline,baseline_original,T1,T1_200_250_7.wclq,fast-v19,1,1,1,controller_rep1,20,90,0,True,200,250,1833,1877,44,2011,1937,74,60,0.031965903036760786,0,59,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__fast-v19__controller_rep1__s1.out
baseline,baseline_original,T1,T1_1000_1000_2.wclq,deep-v6,1,1,1,dbs_rep1,20,90,0,True,1000,1000,10318,10318,0,11342,10774,568,456,0.044194611358790464,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_1000_1000_2.wclq__deep-v6__dbs_rep1__s1.out
baseline,baseline_original,T1,T1_1000_1000_2.wclq,deep-v6,1,1,1,controller_rep1,20,90,0,True,1000,1000,10318,10318,0,11342,10774,568,456,0.044194611358790464,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_1000_1000_2.wclq__deep-v6__controller_rep1__s1.out
baseline,baseline_original,T1,T1_200_250_7.wclq,fast-v19,1,101,2,dbs_rep2,20,90,0,True,200,250,1833,1875,42,2011,1937,74,62,0.03306666666666667,0,62,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__fast-v19__dbs_rep2__s101.out
baseline,baseline_original,T1,T1_200_250_7.wclq,fast-v19,1,101,2,controller_rep2,20,90,0,True,200,250,1833,1875,42,2011,1937,74,62,0.03306666666666667,0,62,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__fast-v19__controller_rep2__s101.out
baseline,baseline_original,T1,T1_200_250_7.wclq,fast-v19,2,102,2,dbs_rep2,20,90,0,True,200,250,1833,1879,46,2011,1937,74,58,0.030867482703565728,0,60,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__fast-v19__dbs_rep2__s102.out
baseline,baseline_original,T1,T1_200_250_7.wclq,fast-v19,2,2,1,controller_rep1,20,90,0,True,200,250,1833,1877,44,2011,1937,74,60,0.031965903036760786,0,68,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__fast-v19__controller_rep1__s2.out
baseline,baseline_original,T1,T1_1000_1000_2.wclq,deep-v6,1,101,2,dbs_rep2,20,90,0,True,1000,1000,10318,10318,0,11342,10782,560,464,0.04496995541771661,0,1,../sumup/reference_result/baseline/raw/baseline__T1__T1_1000_1000_2.wclq__deep-v6__dbs_rep2__s101.out
baseline,baseline_original,T1,T1_200_250_7.wclq,fast-v19,3,3,1,dbs_rep1,20,90,0,True,200,250,1833,1875,42,2011,1937,74,62,0.03306666666666667,0,57,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__fast-v19__dbs_rep1__s3.out
baseline,baseline_original,T1,T1_200_250_7.wclq,fast-v19,2,102,2,controller_rep2,20,90,0,True,200,250,1833,1872,39,2011,1937,74,65,0.034722222222222224,0,56,../sumup/reference_result/baseline/raw/baseline__T1__T1_200_250_7.wclq__fast-v19__controller_rep2__s102.out
