candidate,controller_label,family,instance,solver,logical_seed,actual_seed,rep,mode,cutoff,alpha,exit_code,parse_ok,V,E,first_lb,best_lb,lb_gain,first_ub,verified_ub,ub_gain,absolute_gap,relative_gap,solver_certified_opt,n_rounds,raw_output
v005,online_safe,T1,T1_100_100_2.wclq,fast-v19,2,2,1,controller_rep1,20,90,0,True,100,100,1022,1022,0,1059,1039,20,17,0.016634050880626222,0,108,../sumup/result/v005/raw/v005__T1__T1_100_100_2.wclq__fast-v19__controller_rep1__s2.out
v005,online_safe,T1,T1_100_100_2.wclq,fast-v19,3,3,1,controller_rep1,20,90,0,True,100,100,1022,1022,0,1059,1039,20,17,0.016634050880626222,0,108,../sumup/result/v005/raw/v005__T1__T1_100_100_2.wclq__fast-v19__controller_rep1__s3.out
v005,online_safe,T1,T1_100_100_2.wclq,fast-v19,2,2,1,dbs_rep1,20,90,0,True,100,100,1022,1022,0,1059,1039,20,17,0.016634050880626222,0,108,../sumup/result/v005/raw/v005__T1__T1_100_100_2.wclq__fast-v19__dbs_rep1__s2.out
v005,online_safe,T1,T1_200_250_7.wclq,deep-v6,3,3,1,dbs_rep1,20,90,0,True,200,250,1848,1873,25,2016,1937,79,64,0.03416978109983983,0,61,../sumup/result/v005/raw/v005__T1__T1_200_250_7.wclq__deep-v6__dbs_rep1__s3.out
v005,online_safe,T1,T1_200_250_7.wclq,deep-v6,3,3,1,controller_rep1,20,90,0,True,200,250,1848,1882,34,2016,1937,79,55,0.02922422954303932,0,60,../sumup/result/v005/raw/v005__T1__T1_200_250_7.wclq__deep-v6__controller_rep1__s3.out
v005,online_safe,T1,T1_200_250_7.wclq,deep-v6,3,103,2,dbs_rep2,20,90,0,True,200,250,1848,1878,30,2016,1937,79,59,0.03141640042598509,0,61,../sumup/result/v005/raw/v005__T1__T1_200_250_7.wclq__deep-v6__dbs_rep2__s103.out
v005,online_safe,T1,T1_200_250_7.wclq,deep-v6,3,103,2,controller_rep2,20,90,0,True,200,250,1848,1874,26,2016,1937,79,63,0.0336179295624333,0,61,../sumup/result/v005/raw/v005__T1__T1_200_250_7.wclq__deep-v6__controller_rep2__s103.out
v005,online_safe,T1,T1_200_250_7.wclq,fast-v19,1,1,1,dbs_rep1,20,90,0,True,200,250,1833,1833,0,2011,1937,74,104,0.05673758865248227,0,57,../sumup/result/v005/raw/v005__T1__T1_200_250_7.wclq__fast-v19__dbs_rep1__s1.out
v005,online_safe,T1,T1_200_250_7.wclq,fast-v19,1,1,1,controller_rep1,20,90,0,True,200,250,1833,1833,0,2011,1937,74,104,0.05673758865248227,0,58,../sumup/result/v005/raw/v005__T1__T1_200_250_7.wclq__fast-v19__controller_rep1__s1.out
v005,online_safe,T1,T1_200_250_7.wclq,fast-v19,1,101,2,dbs_rep2,20,90,0,True,200,250,1833,1833,0,2011,1937,74,104,0.05673758865248227,0,63,../sumup/result/v005/raw/v005__T1__T1_200_250_7.wclq__fast-v19__dbs_rep2__s101.out
v005,online_safe,T1,T1_200_250_7.wclq,fast-v19,1,101,2,controller_rep2,20,90,0,True,200,250,1833,1833,0,2011,1937,74,104,0.05673758865248227,0,59,../sumup/result/v005/raw/v005__T1__T1_200_250_7.wclq__fast-v19__controller_rep2__s101.out
v005,online_safe,T1,T1_1000_1000_2.wclq,deep-v6,1,1,1,controller_rep1,20,90,0,True,1000,1000,10318,10384,66,11342,10778,564,394,0.03794298921417565,0,28,../sumup/result/v005/raw/v005__T1__T1_1000_1000_2.wclq__deep-v6__controller_rep1__s1.out
