instance,V,E,first_lb,best_lb,first_ub,best_ub,gap,status,n_rounds,solver,dataset,seed,timestamp,lb_gain
as-22july06.clq,22963,48436,166420,166420,166420,166420,0.0,OPT,1,deep-v6,DIMACS10,1,20260513102054,0
eu-2005.clq,862664,16138468,2779417,2779417,2819520,2809941,0.010982159208208052,OK,3,deep-v6,DIMACS10,1,20260513102054,0
in-2004.clq,1382908,13591473,7391692,7394780,7428510,7416649,0.002957356405464395,OK,16,deep-v6,DIMACS10,1,20260513102054,3088
as-22july06.clq,22963,48436,166420,166420,166420,166420,0.0,OPT,1,deep-v6,DIMACS10,2,20260513102336,0
in-2004.clq,1382908,13591473,7391692,7394560,7428510,7416801,0.003007751644452138,OK,15,deep-v6,DIMACS10,2,20260513102336,2868
as-22july06.clq,22963,48436,166420,166420,166420,166420,0.0,OPT,1,deep-v6,DIMACS10,3,20260513102734,0
in-2004.clq,1382908,13591473,7391692,7394444,7428510,7418152,0.003206191026668131,OK,14,deep-v6,DIMACS10,3,20260513102734,2752
as-22july06.clq,22963,48436,166420,166420,166420,166420,0.0,OPT,1,deep-v6,DIMACS10,4,20260513110646,0
in-2004.clq,1382908,13591473,7391692,7394679,7428510,7415504,0.0028162141994263713,OK,16,deep-v6,DIMACS10,4,20260513110646,2987
as-22july06.clq,22963,48436,166420,166420,166420,166420,0.0,OPT,1,deep-v6,DIMACS10,5,20260513111727,0
eu-2005.clq,862664,16138468,2779417,2779417,2819520,2809805,0.010933228083443398,OK,3,deep-v6,DIMACS10,5,20260513111727,0
in-2004.clq,1382908,13591473,7391692,7394534,7428510,7417181,0.003062667640719483,OK,15,deep-v6,DIMACS10,5,20260513111727,2842
web-it-2004.clq,509338,7178413,2567317,2567318,2567607,2567518,7.790230894653487e-05,OK,23,deep-v6,NDR,1,20260513112416,1
wikipedia_link_en.clq,27154756,31024475,2408968440,2408968440,2408968585,2408968576,5.645570018343619e-08,OK,20,deep-v6,NDR,1,20260513112416,0
web-it-2004.clq,509338,7178413,2567317,2567318,2567607,2567483,6.426940488089127e-05,OK,21,deep-v6,NDR,2,20260513113053,1
wikipedia_link_en.clq,27154756,31024475,2408968440,2408968440,2408968585,2408968576,5.645570018343619e-08,OK,18,deep-v6,NDR,2,20260513113053,0
web-it-2004.clq,509338,7178413,2567317,2567318,2567607,2567518,7.790230894653487e-05,OK,22,deep-v6,NDR,3,20260513113452,1
wikipedia_link_en.clq,27154756,31024475,2408968440,2408968440,2408968585,2408968576,5.645570018343619e-08,OK,19,deep-v6,NDR,3,20260513113452,0
web-it-2004.clq,509338,7178413,2567317,2567318,2567607,2567518,7.790230894653487e-05,OK,22,deep-v6,NDR,4,20260513113452,1
wikipedia_link_en.clq,27154756,31024475,2408968440,2408968440,2408968585,2408968576,5.645570018343619e-08,OK,19,deep-v6,NDR,4,20260513113452,0
web-it-2004.clq,509338,7178413,2567317,2567318,2567607,2567518,7.790230894653487e-05,OK,20,deep-v6,NDR,5,20260513114550,1
wikipedia_link_en.clq,27154756,31024475,2408968440,2408968440,2408968585,2408968576,5.645570018343619e-08,OK,18,deep-v6,NDR,5,20260513114550,0
Amazon0302.clq,262111,899792,2266893,2266893,2464962,2370241,0.04559015357143015,OK,3,deep-v6,SNAP,1,20260513120656,0
Cit-HepTh.clq,27769,352285,213028,213028,215634,214468,0.006759674784535367,OK,3,deep-v6,SNAP,1,20260513120656,0
Slashdot0902.clq,82168,504230,1142491,1142491,1143048,1142996,0.0004420166110717721,OK,83,deep-v6,SNAP,1,20260513120656,0
Wiki-Vote.clq,7115,100762,86402,86402,86402,86402,0.0,OPT,1,deep-v6,SNAP,1,20260513120656,0
p2p-Gnutella25.clq,22687,54705,377449,377449,377449,377449,0.0,OPT,1,deep-v6,SNAP,1,20260513120656,0
Amazon0302.clq,262111,899792,2266893,2266893,2464962,2370032,0.045497956895186493,OK,3,deep-v6,SNAP,2,20260513120947,0
Cit-HepTh.clq,27769,352285,213028,213028,215634,214517,0.006989691495953584,OK,3,deep-v6,SNAP,2,20260513120947,0
Slashdot0902.clq,82168,504230,1142491,1142491,1143048,1143004,0.0004490188544154834,OK,84,deep-v6,SNAP,2,20260513120947,0
Wiki-Vote.clq,7115,100762,86402,86402,86402,86402,0.0,OPT,1,deep-v6,SNAP,2,20260513120947,0
p2p-Gnutella25.clq,22687,54705,377449,377449,377449,377449,0.0,OPT,1,deep-v6,SNAP,2,20260513120947,0
Amazon0302.clq,262111,899792,2266893,2266893,2464962,2370961,0.045907768915427416,OK,3,deep-v6,SNAP,3,20260513121936,0
Cit-HepTh.clq,27769,352285,213028,213028,215634,214430,0.006581294477721238,OK,3,deep-v6,SNAP,3,20260513121936,0
Slashdot0902.clq,82168,504230,1142491,1142491,1143048,1143004,0.0004490188544154834,OK,84,deep-v6,SNAP,3,20260513121936,0
Wiki-Vote.clq,7115,100762,86402,86402,86402,86402,0.0,OPT,1,deep-v6,SNAP,3,20260513121936,0
p2p-Gnutella25.clq,22687,54705,377449,377449,377449,377449,0.0,OPT,1,deep-v6,SNAP,3,20260513121936,0
Amazon0302.clq,262111,899792,2266893,2266893,2464962,2370988,0.045919679490827314,OK,3,deep-v6,SNAP,4,20260513122224,0
Cit-HepTh.clq,27769,352285,213028,213028,215634,214445,0.0066517077567268155,OK,3,deep-v6,SNAP,4,20260513122224,0
Slashdot0902.clq,82168,504230,1142491,1142491,1143048,1143006,0.00045076941525141117,OK,85,deep-v6,SNAP,4,20260513122224,0
Wiki-Vote.clq,7115,100762,86402,86402,86402,86402,0.0,OPT,1,deep-v6,SNAP,4,20260513122224,0
p2p-Gnutella25.clq,22687,54705,377449,377449,377449,377449,0.0,OPT,1,deep-v6,SNAP,4,20260513122224,0
Amazon0302.clq,262111,899792,2266893,2266893,2464962,2370367,0.04564573625662967,OK,3,deep-v6,SNAP,5,20260513122223,0
Cit-HepTh.clq,27769,352285,213028,213028,215634,214490,0.006862947593743545,OK,3,deep-v6,SNAP,5,20260513122223,0
Slashdot0902.clq,82168,504230,1142491,1142491,1143048,1143013,0.0004568963781771585,OK,84,deep-v6,SNAP,5,20260513122223,0
Wiki-Vote.clq,7115,100762,86402,86402,86402,86402,0.0,OPT,1,deep-v6,SNAP,5,20260513122223,0
p2p-Gnutella25.clq,22687,54705,377449,377449,377449,377449,0.0,OPT,1,deep-v6,SNAP,5,20260513122223,0
T1_1000_1000_2.wclq,1000,1000,10318,10318,11342,10771,0.04390385733669316,OK,2,deep-v6,T1,1,20260513122346,0
T1_100_100_2.wclq,100,100,1027,1027,1060,1039,0.011684518013631937,OK,1,deep-v6,T1,1,20260513122346,0
T1_200_2000_8.wclq,200,2000,198,239,461,416,0.7405857740585774,OK,2,deep-v6,T1,1,20260513122346,41
T1_200_250_7.wclq,200,250,1848,1867,2016,1937,0.037493304767005894,OK,2,deep-v6,T1,1,20260513122346,19
T1_50_1000_0.wclq,50,1000,28,28,40,40,0.42857142857142855,OK,2,deep-v6,T1,1,20260513122346,0
T1_1000_1000_2.wclq,1000,1000,10318,10318,11342,10769,0.04371002132196162,OK,2,deep-v6,T1,2,20260513122511,0
T1_100_100_2.wclq,100,100,1027,1028,1060,1039,0.010700389105058366,OK,1,deep-v6,T1,2,20260513122511,1
T1_200_2000_8.wclq,200,2000,198,232,461,416,0.7931034482758621,OK,2,deep-v6,T1,2,20260513122511,34
T1_200_250_7.wclq,200,250,1848,1872,2016,1937,0.034722222222222224,OK,2,deep-v6,T1,2,20260513122511,24
T1_50_1000_0.wclq,50,1000,28,28,40,40,0.42857142857142855,OK,2,deep-v6,T1,2,20260513122511,0
T1_1000_1000_2.wclq,1000,1000,10318,10318,11342,10771,0.04390385733669316,OK,2,deep-v6,T1,3,20260513123332,0
T1_100_100_2.wclq,100,100,1027,1027,1060,1039,0.011684518013631937,OK,1,deep-v6,T1,3,20260513123332,0
T1_200_2000_8.wclq,200,2000,198,234,461,416,0.7777777777777778,OK,2,deep-v6,T1,3,20260513123332,36
T1_200_250_7.wclq,200,250,1848,1874,2016,1937,0.0336179295624333,OK,2,deep-v6,T1,3,20260513123332,26
T1_50_1000_0.wclq,50,1000,28,28,40,40,0.42857142857142855,OK,2,deep-v6,T1,3,20260513123332,0
T1_1000_1000_2.wclq,1000,1000,10318,10318,11342,10771,0.04390385733669316,OK,2,deep-v6,T1,4,20260513123739,0
T1_100_100_2.wclq,100,100,1027,1027,1060,1039,0.011684518013631937,OK,1,deep-v6,T1,4,20260513123739,0
T1_200_2000_8.wclq,200,2000,198,235,461,416,0.7702127659574468,OK,2,deep-v6,T1,4,20260513123739,37
T1_200_250_7.wclq,200,250,1848,1866,2016,1937,0.03804930332261522,OK,2,deep-v6,T1,4,20260513123739,18
T1_50_1000_0.wclq,50,1000,28,28,40,40,0.42857142857142855,OK,2,deep-v6,T1,4,20260513123739,0
T1_1000_1000_2.wclq,1000,1000,10318,10318,11342,10771,0.04390385733669316,OK,2,deep-v6,T1,5,20260513125611,0
T1_100_100_2.wclq,100,100,1027,1030,1060,1039,0.008737864077669903,OK,2,deep-v6,T1,5,20260513125611,3
T1_200_2000_8.wclq,200,2000,198,234,461,416,0.7777777777777778,OK,2,deep-v6,T1,5,20260513125611,36
T1_200_250_7.wclq,200,250,1848,1871,2016,1937,0.03527525387493319,OK,2,deep-v6,T1,5,20260513125611,23
T1_50_1000_0.wclq,50,1000,28,28,40,40,0.42857142857142855,OK,2,deep-v6,T1,5,20260513125611,0
T2_1000_20000_9.wclq,1000,20000,5343,6134,7683,7177,0.17003586566677534,OK,2,deep-v6,T2,1,20260513131423,791
T2_150_2000_1.wclq,150,2000,503,518,598,598,0.15444015444015444,OK,2,deep-v6,T2,1,20260513131423,15
T2_250_2000_3.wclq,250,2000,1003,1049,1224,1183,0.12774070543374644,OK,2,deep-v6,T2,1,20260513131423,46
T2_250_250_8.wclq,250,250,306,306,306,306,0.0,OPT,1,deep-v6,T2,1,20260513131423,0
T2_50_1000_6.wclq,50,1000,11,11,11,11,0.0,OPT,1,deep-v6,T2,1,20260513131423,0
T2_1000_20000_9.wclq,1000,20000,5343,6132,7683,7177,0.17041748206131768,OK,2,deep-v6,T2,2,20260513132114,789
T2_150_2000_1.wclq,150,2000,503,517,598,598,0.15667311411992263,OK,2,deep-v6,T2,2,20260513132114,14
T2_250_2000_3.wclq,250,2000,1003,1066,1224,1183,0.10975609756097561,OK,2,deep-v6,T2,2,20260513132114,63
T2_250_250_8.wclq,250,250,306,306,306,306,0.0,OPT,1,deep-v6,T2,2,20260513132114,0
T2_50_1000_6.wclq,50,1000,11,11,11,11,0.0,OPT,1,deep-v6,T2,2,20260513132114,0
T2_1000_20000_9.wclq,1000,20000,5343,6125,7683,7177,0.17175510204081632,OK,2,deep-v6,T2,3,20260513132359,782
T2_150_2000_1.wclq,150,2000,503,516,598,598,0.15891472868217055,OK,2,deep-v6,T2,3,20260513132359,13
T2_250_2000_3.wclq,250,2000,1003,1055,1224,1183,0.12132701421800948,OK,2,deep-v6,T2,3,20260513132359,52
T2_250_250_8.wclq,250,250,306,306,306,306,0.0,OPT,1,deep-v6,T2,3,20260513132359,0
T2_50_1000_6.wclq,50,1000,11,11,11,11,0.0,OPT,1,deep-v6,T2,3,20260513132359,0
T2_1000_20000_9.wclq,1000,20000,5343,6142,7683,7177,0.16851188537935527,OK,2,deep-v6,T2,4,20260513132520,799
T2_150_2000_1.wclq,150,2000,503,518,598,598,0.15444015444015444,OK,2,deep-v6,T2,4,20260513132520,15
T2_250_2000_3.wclq,250,2000,1003,1058,1224,1183,0.11814744801512288,OK,2,deep-v6,T2,4,20260513132520,55
T2_250_250_8.wclq,250,250,306,306,306,306,0.0,OPT,1,deep-v6,T2,4,20260513132520,0
T2_50_1000_6.wclq,50,1000,11,11,11,11,0.0,OPT,1,deep-v6,T2,4,20260513132520,0
T2_1000_20000_9.wclq,1000,20000,5343,6139,7683,7177,0.16908291252647012,OK,2,deep-v6,T2,5,20260513132642,796
T2_150_2000_1.wclq,150,2000,503,517,598,598,0.15667311411992263,OK,2,deep-v6,T2,5,20260513132642,14
T2_250_2000_3.wclq,250,2000,1003,1050,1224,1183,0.12666666666666668,OK,2,deep-v6,T2,5,20260513132642,47
T2_250_250_8.wclq,250,250,306,306,306,306,0.0,OPT,1,deep-v6,T2,5,20260513132642,0
T2_50_1000_6.wclq,50,1000,11,11,11,11,0.0,OPT,1,deep-v6,T2,5,20260513132642,0
UDG_1000_200_8.wclq,1000,52120,38,38,41,44,0.15789473684210525,OK,2,deep-v6,UDG,1,20260513132930,0
UDG_100_200_1.wclq,100,598,210,210,210,210,0.0,OPT,1,deep-v6,UDG,1,20260513132930,0
UDG_500_150_3.wclq,500,7564,162,162,162,162,0.0,OPT,1,deep-v6,UDG,1,20260513132930,0
UDG_50_150_0.wclq,50,89,462,462,462,462,0.0,OPT,1,deep-v6,UDG,1,20260513132930,0
UDG_800_200_8.wclq,800,33642,39,39,39,39,0.0,OPT,1,deep-v6,UDG,1,20260513132930,0
UDG_1000_200_8.wclq,1000,52120,38,38,41,41,0.07894736842105263,OK,2,deep-v6,UDG,2,20260513133051,0
UDG_100_200_1.wclq,100,598,210,210,210,210,0.0,OPT,1,deep-v6,UDG,2,20260513133051,0
UDG_500_150_3.wclq,500,7564,162,162,162,162,0.0,OPT,1,deep-v6,UDG,2,20260513133051,0
UDG_50_150_0.wclq,50,89,462,462,462,462,0.0,OPT,1,deep-v6,UDG,2,20260513133051,0
UDG_800_200_8.wclq,800,33642,39,39,39,39,0.0,OPT,1,deep-v6,UDG,2,20260513133051,0
UDG_1000_200_8.wclq,1000,52120,38,38,41,44,0.15789473684210525,OK,2,deep-v6,UDG,3,20260513133611,0
UDG_100_200_1.wclq,100,598,210,210,210,210,0.0,OPT,1,deep-v6,UDG,3,20260513133611,0
UDG_500_150_3.wclq,500,7564,162,162,162,162,0.0,OPT,1,deep-v6,UDG,3,20260513133611,0
UDG_50_150_0.wclq,50,89,462,462,462,462,0.0,OPT,1,deep-v6,UDG,3,20260513133611,0
UDG_800_200_8.wclq,800,33642,39,39,39,39,0.0,OPT,1,deep-v6,UDG,3,20260513133611,0
UDG_1000_200_8.wclq,1000,52120,38,38,41,43,0.13157894736842105,OK,2,deep-v6,UDG,4,20260513133845,0
UDG_100_200_1.wclq,100,598,210,210,210,210,0.0,OPT,1,deep-v6,UDG,4,20260513133845,0
UDG_500_150_3.wclq,500,7564,162,162,162,162,0.0,OPT,1,deep-v6,UDG,4,20260513133845,0
UDG_50_150_0.wclq,50,89,462,462,462,462,0.0,OPT,1,deep-v6,UDG,4,20260513133845,0
UDG_800_200_8.wclq,800,33642,39,39,39,39,0.0,OPT,1,deep-v6,UDG,4,20260513133845,0
UDG_1000_200_8.wclq,1000,52120,38,38,41,41,0.07894736842105263,OK,2,deep-v6,UDG,5,20260513134005,0
UDG_100_200_1.wclq,100,598,210,210,210,210,0.0,OPT,1,deep-v6,UDG,5,20260513134005,0
UDG_500_150_3.wclq,500,7564,162,162,162,162,0.0,OPT,1,deep-v6,UDG,5,20260513134005,0
UDG_50_150_0.wclq,50,89,462,462,462,462,0.0,OPT,1,deep-v6,UDG,5,20260513134005,0
UDG_800_200_8.wclq,800,33642,39,39,39,39,0.0,OPT,1,deep-v6,UDG,5,20260513134005,0
C4000.5.clq,4000,4000268,3,3,9,10,2.3333333333333335,OK,2,deep-v6,DIMACS,1,20260513111848,0
DSJC500_5.clq,500,125248,11,11,16,16,0.45454545454545453,OK,2,deep-v6,DIMACS,1,20260513111848,0
gen200_p0.9_55.clq,200,17910,5,5,6,6,0.2,OK,2,deep-v6,DIMACS,1,20260513111848,0
hamming6-2.clq,64,1824,5,5,5,5,0.0,OPT,1,deep-v6,DIMACS,1,20260513111848,0
p_hat300-2.clq,300,21928,29,29,31,31,0.06896551724137931,OK,2,deep-v6,DIMACS,1,20260513111848,0
C4000.5.clq,4000,4000268,3,3,9,10,2.3333333333333335,OK,2,deep-v6,DIMACS,2,20260513112007,0
DSJC500_5.clq,500,125248,11,11,16,16,0.45454545454545453,OK,2,deep-v6,DIMACS,2,20260513112007,0
gen200_p0.9_55.clq,200,17910,5,5,6,6,0.2,OK,2,deep-v6,DIMACS,2,20260513112007,0
hamming6-2.clq,64,1824,5,5,5,5,0.0,OPT,1,deep-v6,DIMACS,2,20260513112007,0
p_hat300-2.clq,300,21928,29,29,31,31,0.06896551724137931,OK,2,deep-v6,DIMACS,2,20260513112007,0
C4000.5.clq,4000,4000268,3,3,9,9,2.0,OK,2,deep-v6,DIMACS,3,20260513112131,0
DSJC500_5.clq,500,125248,11,11,16,16,0.45454545454545453,OK,2,deep-v6,DIMACS,3,20260513112131,0
gen200_p0.9_55.clq,200,17910,5,5,6,6,0.2,OK,2,deep-v6,DIMACS,3,20260513112131,0
hamming6-2.clq,64,1824,5,5,5,5,0.0,OPT,1,deep-v6,DIMACS,3,20260513112131,0
p_hat300-2.clq,300,21928,29,29,31,31,0.06896551724137931,OK,2,deep-v6,DIMACS,3,20260513112131,0
C4000.5.clq,4000,4000268,3,3,9,10,2.3333333333333335,OK,2,deep-v6,DIMACS,4,20260513112254,0
DSJC500_5.clq,500,125248,11,11,16,16,0.45454545454545453,OK,2,deep-v6,DIMACS,4,20260513112254,0
gen200_p0.9_55.clq,200,17910,5,5,6,6,0.2,OK,2,deep-v6,DIMACS,4,20260513112254,0
hamming6-2.clq,64,1824,5,5,5,5,0.0,OPT,1,deep-v6,DIMACS,4,20260513112254,0
p_hat300-2.clq,300,21928,29,29,31,31,0.06896551724137931,OK,2,deep-v6,DIMACS,4,20260513112254,0
C4000.5.clq,4000,4000268,3,3,9,10,2.3333333333333335,OK,2,deep-v6,DIMACS,5,20260513112257,0
DSJC500_5.clq,500,125248,11,11,16,16,0.45454545454545453,OK,2,deep-v6,DIMACS,5,20260513112257,0
gen200_p0.9_55.clq,200,17910,5,5,6,6,0.2,OK,2,deep-v6,DIMACS,5,20260513112257,0
hamming6-2.clq,64,1824,5,5,5,5,0.0,OPT,1,deep-v6,DIMACS,5,20260513112257,0
p_hat300-2.clq,300,21928,29,29,31,31,0.06896551724137931,OK,2,deep-v6,DIMACS,5,20260513112257,0
